Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
249,Romy González,28,BOS,AL,2.0,96,341,315,47,96,23,3,9,53,6,5,18,81,.305,.343,.483,.826,128,.363,137,152,8,3,0,5,1,34H/D5,,gonzaro01
250,Tyrone Taylor,31,NYM,NL,1.2,113,341,310,34,69,18,3,2,27,12,2,16,76,.223,.279,.319,.598,70,.276,70,99,4,9,3,2,1,*8H/79,,tayloty01
251,Miguel Andujar,30,2TM,2LG,0.8,94,341,321,36,102,17,1,10,44,1,0,17,49,.318,.352,.470,.822,125,.355,124,151,8,1,0,2,1,57DH/39,,andujmi01
251,Miguel Andujar,30,ATH,AL,0.2,60,231,218,22,65,10,1,6,27,1,0,11,30,.298,.329,.436,.765,111,.330,108,95,5,0,0,2,1,57/H9D3,,andujmi01
251,Miguel Andujar,30,CIN,NL,0.6,34,110,103,14,37,7,0,4,17,0,0,6,19,.359,.400,.544,.944,153,.407,155,56,3,1,0,0,0,DH/37,,andujmi01
252,Sean Murphy,30,ATL,NL,2.4,94,337,291,34,58,13,0,16,45,0,0,35,105,.199,.300,.409,.709,98,.314,99,119,9,8,0,3,1,2H/D,,murphse01
253,Connor Norby,25,MIA,NL,0.8,88,337,311,42,78,17,1,8,34,8,2,18,90,.251,.300,.389,.689,90,.317,95,121,3,5,0,3,0,5/HD,,norbyco01
254,Michael Toglia#,26,COL,NL,-1.7,88,337,306,22,58,15,1,11,32,3,0,28,132,.190,.258,.353,.611,61,.272,54,108,7,1,0,2,2,3/DH,,toglimi01
255,Danny Jansen,30,2TM,2LG,2.6,98,337,288,38,62,11,0,14,36,0,0,42,86,.215,.321,.399,.721,101,.321,104,115,5,4,1,2,0,2H/D,,janseda01
255,Danny Jansen,30,TBR,AL,1.9,73,259,221,28,45,8,0,11,29,0,0,33,68,.204,.314,.389,.703,96,.312,98,86,4,3,1,1,0,2/H,,janseda01
255,Danny Jansen,30,MIL,NL,0.7,25,78,67,10,17,3,0,3,7,0,0,9,18,.254,.346,.433,.779,117,.352,123,29,1,1,0,1,0,2/HD,,janseda01
256,Dane Myers,29,MIA,NL,-0.1,106,333,307,29,72,10,0,6,31,18,5,23,77,.235,.291,.326,.617,71,.284,69,100,12,2,0,1,0,89H7/D,,myersda01
257,Joey Bart,28,PIT,NL,0.4,93,332,285,21,71,12,1,4,30,1,1,40,93,.249,.355,.340,.696,96,.320,100,97,14,7,0,0,0,2/HD,,bartjo01
258,Luis Urías,28,ATH,AL,0.5,96,330,287,27,66,7,0,8,25,2,1,31,45,.230,.315,.338,.653,82,.302,89,97,9,6,0,3,0,4/5H,,uriaslu01
259,Starling Marte,36,NYM,NL,1.0,98,329,293,37,79,14,0,9,34,7,2,22,68,.270,.335,.410,.745,111,.331,112,120,7,9,1,4,0,DH/79,,martest01
260,Brooks Baldwin#,24,CHW,AL,-0.6,103,328,300,32,72,15,1,11,38,5,0,21,86,.240,.290,.407,.697,93,.307,92,122,9,1,4,2,0,7895H46,,baldwbr01
261,Santiago Espinal,30,CIN,NL,-1.4,114,328,301,25,73,12,0,0,16,2,1,21,38,.243,.292,.282,.575,57,.257,48,85,11,1,3,2,0,54H7/93D6,,espinsa01
262,Rhys Hoskins,32,MIL,NL,0.9,90,328,279,30,66,12,1,12,43,2,1,38,91,.237,.332,.416,.748,108,.331,108,116,6,5,0,6,2,3/HD,,hoskirh01
263,Kyle Higashioka,35,TEX,AL,1.6,94,327,303,33,73,14,1,11,47,3,1,20,72,.241,.291,.403,.693,102,.305,105,122,5,2,0,2,0,2D/H,,higasky01
264,Trey Sweeney*,25,DET,AL,-0.8,118,326,296,36,58,6,2,6,32,3,1,26,92,.196,.258,.291,.548,53,.248,49,86,2,0,0,4,0,*6H,,sweentr01
265,Michael A. Taylor,34,CHW,AL,0.0,134,325,295,33,59,20,1,9,35,8,3,23,110,.200,.259,.366,.625,73,.268,65,108,7,1,4,2,1,*879H/D,,taylomi02
266,Dylan Crews,23,WSN,NL,0.4,85,322,293,43,61,8,2,10,27,17,5,24,76,.208,.280,.352,.631,79,.288,79,103,4,5,0,0,0,98/D,,crewsdy01
267,Alex Call,30,2TM,NL,1.5,110,322,270,43,72,13,2,5,31,2,1,36,55,.267,.361,.385,.746,112,.338,117,104,6,6,6,4,0,97H/D8,,callal02
267,Alex Call,30,WSN,NL,1.1,72,237,197,30,54,9,2,3,26,1,1,26,36,.274,.371,.386,.756,117,.345,124,76,5,6,5,3,0,97H/D8,,callal02
267,Alex Call,30,LAD,NL,0.4,38,85,73,13,18,4,0,2,5,1,0,10,19,.247,.333,.384,.717,101,.321,100,28,1,0,1,1,0,7H9/8D,,callal02
268,Miguel Rojas,36,LAD,NL,2.1,114,317,290,35,76,18,0,7,27,5,0,24,46,.262,.318,.397,.715,100,.319,98,115,7,0,3,0,1,456H/13,,rojasmi02
269,Taylor Walls#,28,TBR,AL,2.6,101,317,282,36,62,14,1,4,38,14,6,26,70,.220,.280,.319,.599,68,.269,66,90,1,0,3,6,0,6/H45D,,wallsta01
270,Jorge Soler,33,LAA,AL,-0.5,82,315,279,31,60,12,0,12,34,0,0,28,94,.215,.293,.387,.680,87,.303,89,108,5,4,0,3,0,9D/H,,solerjo01
271,Rowdy Tellez*,30,2TM,AL,-0.3,112,312,289,34,66,11,0,17,49,1,0,17,83,.228,.276,.443,.719,106,.308,105,128,9,3,0,3,0,3H/D1,,tellero01
271,Rowdy Tellez*,30,SEA,AL,-0.8,62,185,173,20,36,6,0,11,27,1,0,8,49,.208,.249,.434,.682,93,.289,89,75,6,2,0,2,0,3/HD,,tellero01
271,Rowdy Tellez*,30,TEX,AL,0.4,50,127,116,14,30,5,0,6,22,0,0,9,34,.259,.315,.457,.772,124,.336,128,53,3,1,0,1,0,3H/D1,,tellero01
272,Gabriel Moreno,25,ARI,NL,1.6,83,309,277,44,79,12,1,9,40,2,2,29,53,.285,.353,.433,.786,117,.341,115,120,6,1,0,2,3,2/DH,,morenga01
273,Joc Pederson*,33,TEX,AL,-0.3,96,306,265,28,48,10,1,9,26,2,0,34,65,.181,.285,.328,.614,81,.278,84,87,5,5,0,1,0,DH/39,,pederjo01
274,Christopher Morel,26,TBR,AL,-0.3,105,305,278,37,61,16,0,11,33,7,2,25,109,.219,.289,.396,.684,90,.306,92,110,8,2,0,0,0,7HD/94,,morelch01
275,Roman Anthony*,21,BOS,AL,3.1,71,303,257,48,75,18,1,8,32,4,1,40,84,.292,.396,.463,.859,140,.375,142,119,2,5,0,1,0,97D/H,,anthoro01
276,Jose Trevino,32,CIN,NL,-0.2,93,302,282,30,67,20,0,4,22,0,0,15,39,.238,.272,.351,.623,68,.278,63,99,9,0,1,4,0,2/D1H,,trevijo01
277,Kyle Farmer,34,COL,NL,-0.8,97,300,277,24,63,14,0,8,31,0,1,17,66,.227,.280,.365,.645,71,.288,68,101,9,4,0,2,0,4D3H65/1,,farmeky01
278,Myles Straw,30,TOR,AL,2.9,137,299,267,51,70,14,1,4,32,12,1,19,50,.262,.313,.367,.680,87,.311,87,98,5,1,11,1,0,*87H9/4,,strawmy01
279,Kyle Teel*,23,CHW,AL,1.9,78,297,253,38,69,11,0,8,35,3,1,37,77,.273,.375,.411,.786,121,.353,128,104,1,5,1,1,0,2D/H7,,teelky01
280,Thomas Saggese,23,STL,NL,0.4,82,295,275,25,71,16,0,2,25,3,0,16,83,.258,.299,.338,.638,81,.287,79,93,5,1,1,2,0,465/HD,,saggeth01
281,Ben Williamson,24,SEA,AL,1.3,85,295,277,36,70,13,0,1,21,5,1,15,64,.253,.294,.310,.604,76,.272,75,86,5,1,2,0,0,5/H,,willibe03
282,Heriberto Hernández,25,MIA,NL,0.8,87,294,256,40,68,12,1,10,45,1,1,31,77,.266,.347,.438,.784,116,.344,116,112,6,3,0,4,0,7D9H,,hernahe01
283,Coby Mayo,23,BAL,AL,0.2,85,294,263,30,57,12,0,11,28,3,0,27,84,.217,.299,.388,.687,93,.303,92,102,2,4,0,0,0,3/DH5,,mayoco01
284,Randal Grichuk,33,2TM,2LG,-0.8,113,293,272,35,62,18,1,9,27,0,1,17,61,.228,.273,.401,.674,85,.293,82,109,6,1,0,3,1,HD97/8,,grichra01
284,Randal Grichuk,33,ARI,NL,-0.4,70,188,175,25,42,15,1,7,22,0,1,10,39,.240,.277,.457,.734,99,.317,98,80,5,0,0,3,1,DH9/78,,grichra01
284,Randal Grichuk,33,KCR,AL,-0.4,43,105,97,10,20,3,0,2,5,0,0,7,22,.206,.267,.299,.566,59,.251,53,29,1,1,0,0,0,9H7/D8,,grichra01
285,Mitch Garver,34,SEA,AL,-0.1,87,290,254,29,53,5,1,9,30,3,0,30,80,.209,.297,.343,.639,86,.286,86,87,6,3,0,3,1,2DH,,garvemi01
286,Yoán Moncada#,30,LAA,AL,0.7,84,289,248,39,58,13,2,12,35,0,0,32,75,.234,.336,.448,.783,116,.339,116,111,4,7,0,2,1,5H/D,,moncayo01
287,Pavin Smith*,29,ARI,NL,0.4,87,288,244,36,63,17,1,8,28,2,2,41,92,.258,.362,.434,.797,120,.350,121,106,7,0,0,2,1,D3H,,smithpa04
288,Riley Adams,29,WSN,NL,0.5,83,286,263,29,49,8,0,8,24,1,0,18,110,.186,.252,.308,.560,59,.258,61,81,6,5,0,0,0,2/H3D,,adamsri03
289,Colson Montgomery*,23,CHW,AL,3.3,71,284,255,43,61,9,1,21,55,0,0,25,83,.239,.311,.529,.840,130,.357,131,135,3,2,0,1,1,65/H,,montgco01
290,Abraham Toro#,28,BOS,AL,-0.2,77,284,259,33,62,13,0,7,27,2,1,14,42,.239,.289,.371,.659,83,.299,88,96,1,6,0,5,1,35/H1,,toroab01
291,Henry Davis,25,PIT,NL,0.7,87,283,252,25,42,7,0,7,22,2,1,18,76,.167,.234,.278,.512,42,.237,40,70,2,5,3,3,0,2/HD,,davishe01
292,Elias Díaz,34,SDP,NL,-0.2,106,283,255,34,52,7,0,9,29,0,0,21,74,.204,.270,.337,.607,67,.271,63,86,11,2,5,0,0,2H,,diazel01
293,Luis Torrens,29,NYM,NL,1.4,92,283,261,20,59,14,1,5,29,1,0,19,56,.226,.284,.345,.629,78,.283,78,90,7,2,1,0,0,2H/1D3,,torrelu01
294,Giancarlo Stanton,35,NYY,AL,1.9,77,281,249,36,68,8,0,24,66,0,0,29,96,.273,.350,.594,.944,158,.398,162,148,5,1,0,1,3,D9H/7,,stantmi03
295,Francisco Alvarez,23,NYM,NL,2.1,76,277,246,32,63,12,1,11,32,0,0,27,73,.256,.339,.447,.787,122,.350,126,110,6,4,0,0,0,2/HD,,alvarfr01
296,Michael Massey*,27,KCR,AL,-0.1,77,277,262,20,64,9,0,3,20,2,1,9,43,.244,.268,.313,.581,63,.255,57,82,3,1,1,4,0,47/HD,,massemi02
297,Brady House,22,WSN,NL,-0.6,73,274,261,26,61,11,0,4,29,5,3,8,78,.234,.252,.322,.574,62,.252,58,84,11,0,0,5,0,5/H,,housebr01
298,Daulton Varsho*,28,TOR,AL,2.8,71,271,248,43,59,13,2,20,55,2,0,17,77,.238,.284,.548,.833,122,.343,116,136,1,1,0,5,1,8/HD,,varshda01
299,Eli White,31,ATL,NL,0.7,105,271,256,43,60,8,3,10,35,10,1,11,70,.234,.270,.406,.677,88,.308,89,104,2,2,1,1,1,97H/D83,,whiteel04
300,Dominic Canzone*,27,SEA,AL,1.6,82,269,243,30,73,11,0,11,32,3,1,20,59,.300,.358,.481,.840,142,.361,142,117,6,3,0,2,0,9H/D,,canzodo01
301,Keibert Ruiz#,26,WSN,NL,0.8,68,267,255,19,63,12,0,2,25,0,2,8,26,.247,.277,.318,.595,69,.271,73,81,4,3,0,1,0,2/H,,ruizke01
302,Blaze Alexander,26,ARI,NL,1.7,74,266,230,31,53,12,1,7,28,4,6,22,86,.230,.323,.383,.706,95,.315,101,88,5,10,3,1,0,54/H78D,,alexabl01
303,Oswald Peraza,25,2TM,AL,-0.6,106,265,244,24,40,6,0,5,20,9,0,17,80,.164,.223,.250,.473,33,.225,28,61,6,2,0,1,0,5H346/1D,,perazos02
303,Oswald Peraza,25,NYY,AL,-0.2,71,170,158,18,24,5,0,3,13,3,0,11,47,.152,.212,.241,.452,27,.214,24,38,3,1,0,0,0,54/H6D,,perazos02
303,Oswald Peraza,25,LAA,AL,-0.5,35,95,86,6,16,1,0,2,7,6,0,6,33,.186,.245,.267,.512,43,.243,34,23,3,1,0,1,0,35H/61,,perazos02
304,Curtis Mead,24,2TM,AL,-0.2,90,264,240,26,56,10,1,3,19,5,1,15,63,.233,.299,.321,.620,75,.282,74,77,9,8,0,1,0,35H4/D,,meadcu01
304,Curtis Mead,24,TBR,AL,0.4,49,132,115,14,26,2,1,3,8,4,1,12,33,.226,.318,.339,.657,85,.304,90,39,4,4,0,1,0,34H/5D,,meadcu01
304,Curtis Mead,24,CHW,AL,-0.6,41,132,125,12,30,8,0,0,11,1,0,3,30,.240,.280,.304,.584,64,.260,59,38,5,4,0,0,0,53/HD,,meadcu01
305,Kristian Campbell,23,BOS,AL,-1.0,67,263,229,24,51,10,0,6,21,2,1,29,72,.223,.319,.345,.664,86,.299,88,79,1,4,0,1,0,4/8H7D,,campbkr01
306,Edmundo Sosa,29,PHI,NL,2.3,89,261,243,30,67,12,1,11,39,1,1,10,56,.276,.307,.469,.777,109,.337,109,114,7,2,3,2,0,456H/78D,,sosaed01
307,Cole Young*,21,SEA,AL,0.5,77,257,223,24,47,7,1,4,24,1,0,28,47,.211,.302,.305,.607,78,.273,77,68,4,2,2,2,1,4/H6D,,youngco01
308,Kiké Hernández,33,LAD,NL,0.1,92,256,232,30,47,8,0,10,35,0,0,18,68,.203,.255,.366,.621,72,.276,71,85,7,0,1,5,0,357H4/81D,,hernaen02
309,Will Benson*,27,CIN,NL,0.6,90,253,230,31,52,8,2,12,41,2,2,16,67,.226,.273,.435,.708,88,.301,81,100,4,1,0,6,1,97H8/D,,bensowi01
310,Tyler Fitzgerald,27,SFG,NL,0.9,72,243,217,19,47,10,1,4,14,9,4,17,70,.217,.278,.327,.606,74,.276,75,71,3,2,6,1,0,4/H9,,fitzgty01
311,Dylan Moore,32,2TM,AL,0.5,106,243,219,35,44,5,0,11,25,14,5,20,82,.201,.267,.374,.642,85,.288,88,82,1,1,0,3,0,H4935/6D8,,mooredy01
311,Dylan Moore,32,SEA,AL,0.2,88,213,192,29,37,5,0,9,19,12,4,19,76,.193,.263,.359,.622,79,.283,83,69,1,0,0,2,0,H9435/6D8,,mooredy01
311,Dylan Moore,32,TEX,AL,0.3,18,30,27,6,7,0,0,2,6,2,1,1,6,.259,.300,.481,.781,126,.326,122,13,0,1,0,1,0,4/HD39,,mooredy01
312,LaMonte Wade Jr.*,31,2TM,2LG,-1.7,80,242,209,19,35,8,2,2,18,1,0,27,58,.167,.271,.254,.524,51,.247,52,53,2,3,2,1,1,39H/D7,,wadela01
312,LaMonte Wade Jr.*,31,SFG,NL,-1.2,50,169,144,12,24,8,2,1,15,0,0,21,35,.167,.275,.271,.546,58,.255,61,39,2,1,2,1,1,3/HD,,wadela01
312,LaMonte Wade Jr.*,31,LAA,AL,-0.5,30,73,65,7,11,0,0,1,3,1,0,6,23,.169,.260,.215,.476,35,.227,32,14,0,2,0,0,0,9/H37,,wadela01
313,Nick Fortes,28,2TM,2LG,0.7,97,242,218,19,50,9,1,5,21,1,0,14,47,.229,.296,.349,.644,79,.293,81,76,7,7,2,1,0,2H/D,,forteni01
313,Nick Fortes,28,MIA,NL,0.4,59,141,129,11,31,6,1,2,10,0,0,7,22,.240,.288,.349,.637,76,.278,69,45,4,2,2,1,0,2/HD,,forteni01
313,Nick Fortes,28,TBR,AL,0.3,38,101,89,8,19,3,0,3,11,1,0,7,25,.213,.307,.348,.655,84,.313,97,31,3,5,0,0,0,2/HD,,forteni01
314,Dylan Carlson#,26,BAL,AL,-0.7,83,241,217,17,44,9,1,6,20,3,3,21,54,.203,.278,.336,.614,73,.274,75,73,3,2,0,1,0,798H,,carlsdy01
315,Alexander Canario,25,PIT,NL,0.4,87,234,216,25,47,6,1,6,20,3,1,17,80,.218,.274,.338,.611,70,.279,70,73,5,0,0,1,0,789H/D,,canaral01
316,Jakob Marsee*,24,MIA,NL,1.9,55,234,209,28,61,18,3,5,33,14,6,22,48,.292,.363,.478,.842,132,.365,130,100,2,2,0,1,0,87/9H,,marseja01
317,Jac Caglianone*,22,KCR,AL,-1.3,62,232,210,19,33,6,1,7,18,1,0,18,52,.157,.237,.295,.532,49,.238,43,62,4,4,0,0,0,93/DH,,caglija01
318,Travis d'Arnaud,36,LAA,AL,-0.3,69,231,213,16,42,13,0,6,21,0,0,13,74,.197,.255,.343,.598,65,.260,58,73,5,4,0,1,0,2/HD,,darnatr01
319,Davis Schneider,26,TOR,AL,1.3,82,227,188,33,44,5,0,11,31,3,1,36,60,.234,.361,.436,.797,119,.360,128,82,4,2,0,1,0,74H/5D,,schneda03
320,Dominic Smith*,30,SFG,NL,0.4,63,225,204,26,58,12,0,5,33,2,0,15,42,.284,.333,.417,.750,114,.329,112,85,5,2,0,4,0,3/HD9,,smithdo02
321,Tim Tawa,26,ARI,NL,0.6,74,225,199,29,40,8,0,7,18,8,2,20,64,.201,.274,.347,.620,71,.284,70,69,6,1,2,3,0,4387H/59,,tawati01
322,Jake McCarthy*,27,ARI,NL,-0.6,67,222,206,18,42,7,5,4,20,6,0,10,40,.204,.247,.345,.591,62,.271,59,71,2,2,3,1,0,789/HD,,mccarja02
323,Anthony Santander#,30,TOR,AL,-1.0,54,221,194,16,34,5,0,6,18,0,0,25,61,.175,.271,.294,.565,57,.253,51,57,6,1,0,1,1,D9/7H3,,santaan02
324,Evan Carter*,22,TEX,AL,1.9,63,220,194,31,48,9,2,5,25,14,2,19,41,.247,.336,.392,.728,114,.333,118,76,2,7,0,0,1,8/HD,,carteev01
325,Max Muncy,22,ATH,AL,0.0,63,220,206,17,44,7,0,9,23,1,1,10,68,.214,.259,.379,.638,75,.276,71,78,1,3,0,1,0,54/6H,,muncyma02
326,Ezequiel Durán,26,TEX,AL,0.3,90,219,205,16,46,14,0,0,14,11,2,8,55,.224,.266,.293,.559,65,.251,61,60,3,4,1,1,0,63H45/91D7,,duranez01
327,Luke Raley*,30,SEA,AL,-0.3,73,219,183,23,37,8,0,4,19,2,1,19,64,.202,.319,.311,.631,85,.294,94,57,2,13,3,1,0,93H/8D7,,raleylu01
328,Drew Waters#,26,KCR,AL,-0.4,71,219,206,21,50,6,3,1,14,5,3,11,60,.243,.288,.316,.603,70,.281,76,65,2,2,0,0,0,789/HD,,waterdr01
329,Jake Bauers*,29,MIL,NL,0.7,85,218,183,28,43,9,0,7,28,8,1,32,59,.235,.353,.399,.752,111,.340,111,73,1,2,0,1,1,3H7/D19,,bauerja01
330,Otto Kemp,25,PHI,NL,0.0,62,218,197,26,46,11,0,8,28,2,2,12,67,.234,.298,.411,.709,92,.314,93,81,4,7,0,2,0,537/H4,,kempot01
331,Kameron Misner*,27,TBR,AL,0.7,71,217,197,27,42,9,1,5,22,8,1,16,69,.213,.273,.345,.618,72,.279,69,68,1,1,1,2,0,89/7HD,,misneka01
332,Jake Fraley*,30,2TM,NL,0.4,76,217,191,31,46,9,0,6,23,4,3,25,49,.241,.332,.382,.714,94,.323,99,73,1,1,0,0,1,9H/7D,,fraleja01
332,Jake Fraley*,30,CIN,NL,0.4,67,193,168,29,39,8,0,6,23,4,2,24,41,.232,.332,.387,.719,94,.324,96,65,1,1,0,0,1,9H/7D,,fraleja01
332,Jake Fraley*,30,ATL,NL,0.0,9,24,23,2,7,1,0,0,0,0,1,1,8,.304,.333,.348,.681,93,.319,117,8,0,0,0,0,0,/9H7D,,fraleja01
333,Christian Vázquez,34,MIN,AL,0.5,65,214,190,14,36,7,0,3,14,1,1,18,35,.189,.271,.274,.545,52,.259,56,52,3,4,0,2,0,2/H,,vazquch01
334,Orlando Arcia,30,2TM,NL,-1.2,76,214,203,13,41,7,1,3,13,0,1,10,47,.202,.238,.291,.529,42,.243,39,59,4,0,0,1,0,6453/HD,,arciaor01
334,Orlando Arcia,30,ATL,NL,-0.1,14,32,31,1,6,1,0,0,1,0,0,1,8,.194,.219,.226,.445,26,.230,39,7,0,0,0,0,0,6/DH,,arciaor01
334,Orlando Arcia,30,COL,NL,-1.1,62,182,172,12,35,6,1,3,12,0,1,9,39,.203,.242,.302,.544,44,.245,39,52,4,0,0,1,0,4563/HD,,arciaor01
335,Parker Meadows*,25,DET,AL,0.2,58,213,191,22,41,6,2,4,16,4,0,21,56,.215,.291,.330,.621,73,.279,69,63,0,0,0,1,0,8/H,,meadopa01
336,Max Schuemann,28,ATH,AL,0.2,101,213,183,20,36,4,2,2,13,7,1,22,35,.197,.295,.273,.568,60,.273,63,50,6,4,3,1,0,45H6/789D,,schuema01
337,Alex Verdugo*,29,ATL,NL,-0.3,56,213,197,21,47,10,0,0,12,1,0,14,31,.239,.296,.289,.585,67,.269,66,57,1,2,0,0,0,7/H,,verdual01
338,Josh Rojas*,31,CHW,AL,-1.5,69,211,189,14,34,9,0,2,11,4,1,19,48,.180,.252,.259,.512,45,.246,48,49,6,0,1,2,0,54/7H,,rojasjo01
339,Tyler O'Neill,30,BAL,AL,-0.6,54,209,181,22,36,6,1,9,26,4,0,22,51,.199,.292,.392,.684,92,.302,90,71,2,3,0,3,1,9D/7H,,oneilty01
340,Rob Refsnyder,34,BOS,AL,1.2,70,209,182,29,49,12,0,9,30,3,0,24,54,.269,.354,.484,.838,131,.368,135,88,6,1,0,2,1,9HD7,,refsnro01
341,Nacho Alvarez Jr.,22,ATL,NL,0.8,58,208,188,18,44,12,0,2,15,0,0,12,49,.234,.296,.330,.626,77,.280,74,62,1,5,2,1,0,5/H,,alvarna01
342,Paul DeJong,31,WSN,NL,-0.1,57,208,193,18,44,10,0,6,23,4,0,11,70,.228,.269,.373,.642,81,.283,75,72,3,1,0,3,0,546/D3H,,dejonpa01
343,Edouard Julien*,26,MIN,AL,-0.8,64,208,182,13,40,10,0,3,12,0,3,22,61,.220,.309,.324,.633,76,.274,72,59,3,2,1,1,0,34D/H6,,julieed01
344,Luke Keaschall,22,MIN,AL,2.0,49,207,182,25,55,14,0,4,28,14,3,19,29,.302,.382,.445,.827,128,.377,135,81,4,5,0,1,0,4/D,,keasclu01
345,Ryan Ritter,24,COL,NL,0.3,60,207,187,22,45,9,3,1,18,3,1,10,61,.241,.296,.337,.632,69,.290,67,63,7,5,4,1,0,64/H,,rittery01
346,Robert Hassell III*,23,WSN,NL,0.0,70,206,197,22,44,9,0,3,18,4,0,8,62,.223,.257,.315,.572,62,.266,64,62,4,1,0,0,0,89H/7D,,hassero02
347,Masataka Yoshida*,31,BOS,AL,0.2,55,205,188,16,50,11,0,4,26,3,0,10,24,.266,.307,.388,.696,93,.320,100,73,3,3,0,4,0,D/H79,,yoshima02
348,José Herrera#,28,ARI,NL,0.0,57,204,166,21,31,6,0,2,17,0,0,23,47,.187,.285,.259,.544,53,.254,49,43,2,1,11,3,0,2/1,,herrejo04
349,Yordan Alvarez*,28,HOU,AL,0.7,48,199,165,17,45,8,0,6,27,1,1,28,33,.273,.367,.430,.797,121,.339,117,71,1,0,0,6,5,D7/H,,alvaryo01
350,Darell Hernaiz,23,ATH,AL,-0.2,51,197,173,17,40,5,1,2,16,3,4,17,24,.231,.292,.306,.599,67,.273,72,53,2,0,2,5,0,654,,hernada04
351,Gio Urshela,33,ATH,AL,-0.9,59,197,181,10,43,14,1,0,20,0,1,13,40,.238,.287,.326,.613,71,.271,68,59,6,0,2,1,0,5/3DH,,urshegi01
352,David Hamilton*,27,BOS,AL,1.1,91,194,177,27,35,4,1,6,19,22,6,13,47,.198,.257,.333,.590,63,.274,60,59,3,1,3,0,0,4H6/D5,,hamilda03
353,Luisangel Acuña,23,NYM,NL,0.6,95,193,175,30,41,7,0,0,8,16,1,13,37,.234,.293,.274,.567,63,.273,59,48,6,2,2,1,0,4H/658,,acunajo01
354,Andy Ibáñez,32,DET,AL,0.5,91,193,176,24,42,8,0,4,21,4,1,12,26,.239,.301,.352,.653,81,.292,80,62,6,4,0,1,0,5H4/3D67,,ibanean01
355,Christian Koss,27,SFG,NL,1.6,74,191,174,25,46,9,0,3,23,4,1,9,45,.264,.309,.368,.676,94,.317,103,64,4,3,3,2,0,4H5/61D,,kossch01
356,Justin Turner,40,CHC,NL,-0.1,80,191,169,14,37,7,0,3,18,2,0,17,37,.219,.288,.314,.602,75,.282,81,53,3,1,0,4,0,3HD5,,turneju01
357,Amed Rosario,29,2TM,2LG,0.3,62,191,181,20,50,11,0,6,23,1,0,7,31,.276,.309,.436,.745,109,.328,109,79,6,2,0,1,0,54H/9D16,,rosaram01
357,Amed Rosario,29,WSN,NL,0.3,46,158,148,19,40,8,0,5,18,1,0,7,22,.270,.310,.426,.736,107,.326,108,63,5,2,0,1,0,54H/D169,,rosaram01
357,Amed Rosario,29,NYY,AL,0.0,16,33,33,1,10,3,0,1,5,0,0,0,9,.303,.303,.485,.788,116,.335,115,16,1,0,0,0,0,/59H4,,rosaram01
358,Ha-Seong Kim,29,2TM,2LG,0.4,48,191,171,19,40,4,0,5,17,6,2,16,39,.234,.304,.345,.649,83,.290,80,59,2,2,0,2,0,6/4H,,kimha01
358,Ha-Seong Kim,29,TBR,AL,0.1,24,93,84,5,18,3,0,2,5,6,1,8,23,.214,.290,.321,.612,72,.283,69,27,0,1,0,0,0,6/4,,kimha01
358,Ha-Seong Kim,29,ATL,NL,0.2,24,98,87,14,22,1,0,3,12,0,1,8,16,.253,.316,.368,.684,93,.297,90,32,2,1,0,2,0,6/H,,kimha01
359,Matt Thaiss*,30,2TM,AL,1.2,60,190,156,16,34,6,1,1,16,1,1,29,46,.218,.349,.288,.638,83,.299,89,45,2,3,1,1,0,2/H3D,,thaisma01
359,Matt Thaiss*,30,CHW,AL,1.1,35,110,85,11,18,4,0,1,8,1,1,23,21,.212,.382,.294,.676,94,.323,108,25,2,1,0,1,0,2/H3D,,thaisma01
359,Matt Thaiss*,30,TBR,AL,0.1,25,80,71,5,16,2,1,0,8,0,0,6,25,.225,.304,.282,.585,66,.265,63,20,0,2,1,0,0,2/3H,,thaisma01
360,Nick Loftin,26,KCR,AL,-0.4,67,188,168,17,35,9,2,4,20,1,1,14,27,.208,.278,.357,.635,77,.273,70,60,7,3,1,2,0,7H45/3D,,loftini01
361,Connor Wong,29,BOS,AL,-0.6,63,188,168,16,32,8,0,0,7,2,1,16,42,.190,.262,.238,.500,42,.242,46,40,7,1,1,2,0,2/H3D,,wongco01
362,Luis Matos,23,SFG,NL,-0.2,57,184,172,26,38,9,1,8,22,4,0,11,27,.221,.266,.424,.691,95,.306,93,73,5,0,0,1,0,97/8HD,,matoslu02
363,Ronny Mauricio#,24,NYM,NL,0.7,61,184,168,19,38,6,0,6,10,4,0,15,54,.226,.293,.369,.663,88,.303,89,62,5,1,0,0,1,5H/46D,,mauriro01
364,Christian Moore,22,LAA,AL,0.1,53,184,162,20,32,5,1,7,16,3,0,19,62,.198,.284,.370,.655,81,.289,77,60,3,1,1,1,0,4/H,,moorech03
365,Graham Pauley*,24,MIA,NL,0.7,62,184,161,18,36,9,1,4,11,2,0,21,36,.224,.311,.366,.678,88,.303,85,59,1,0,1,1,0,5/438,,paulegr01
366,Jeremiah Jackson,25,BAL,AL,0.4,48,183,170,20,47,10,2,5,21,0,2,11,50,.276,.328,.447,.775,117,.329,116,76,6,2,0,0,0,95/HD4,,jacksje02
