Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,Season,Pos'n,Salary,2024 ,Role,League,Division,Player_Season_Key,PA,IP_Dec,BIP,IP_True,Years_Included,Projection_Method,AB,Projection_Trusted,2B,3B,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,Age_Adjustment,Injury_Rate_Adj,Injury_Perf_Adj,Streak_Adjustment,Def_WAR
139372303638913911780359202575089039637,Nick Robertson,25,STL,0.0,0,0,4.009984372152468,8,0,0,0,0,50.0,46.723772846537656,6,22.2776909564026,6.389883616334985,17.3501018927649,47.33619763981623,0,0,0,1.281477494786051,2026,rhp,740000,,Pitcher,NL,Central,139372303638913911780359202575089039637_2024,214.99257898962506,12.3333,38.0,50.0,"[2023, 2023, 2024]",Trend,196.72377284653766,True,0,0,0.2993073060284969,64.07387473930255,150.0,26.759234342412817,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
278657711484982493038769970640610595335,Cole Sands,27,MIN,0.4,4,6,2.7340321147998385,69,3,0,0,3,72.0,65.64972911026571,41,21.87225691839871,8.600828112752806,23.95720662812174,71.66452927326762,0,0,3,1.2445407741442702,2026,rhp,1,"$749,450 ",Pitcher,AL,Central,278657711484982493038769970640610595335_2025,310.260704344266,72.0,221.0,72.0,"[2023, 2024, 2025]",Trend,281.6497291102657,True,0,0,0.2932097582205883,89.60693573838745,216.0,4.429086025194021,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.1008450798983818
232148606099201477052918581032354022054,Cody Bolton,26,SEA,-0.1,0,0,4.002765858603115,17,0,0,0,0,50.0,46.2341512335909,11,22.23758810335064,6.37319479903537,17.39199577146337,47.05499191596966,0,0,0,1.2725229401010854,2026,rhp,740000,"$741,100 ",Pitcher,AL,West,232148606099201477052918581032354022054_2024,214.60420864119416,18.6666,57.0,50.0,"[2023, 2024]",Trend,196.2341512335909,True,0,0,0.29783876129895703,63.62614700505427,150.0,12.56624394147378,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
8861697594810675352733423650574155870,Zach Plesac,29,LAA,-0.3,1,1,4.005191156512713,3,3,0,0,0,50.0,46.38522872462946,11,22.251061980626183,6.385915997732375,17.329009334460427,46.92329036468999,0,0,0,1.2742847611817976,2026,rhp-s,3,"$1,000,000 ",Pitcher,AL,West,8861697594810675352733423650574155870_2024,214.69825510458693,12.0,43.0,50.0,"[2023, 2024]",Trend,196.38522872462946,True,0,0,0.2981281857387224,63.71423805908988,150.0,71.23807935302996,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
97103722183502021188003261632317092444,Connor Phillips,24,CIN,0.7,5,0,4.0034986467798355,21,0,0,0,0,50.0,44.80688832990052,9,22.24165914877686,6.385058544265106,17.416710057192848,47.3242820000941,0,0,2,1.2444719677418672,2026,rhp,740000,,Pitcher,NL,Central,97103722183502021188003261632317092444_2025,214.54382484259617,25.0,56.0,50.0,"[2023, 2025]",Trend,194.80688832990052,True,0,0,0.2931983005659825,62.22359838709336,150.0,10.105885637480636,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.2239349645414569
263345513592179310377929394908680346714,Rob Zastryzny,33,MIL,0.5,2,1,4.046032022419621,26,1,0,0,0,50.0,44.49746154928105,7,22.477955680109005,6.264885488398608,17.61038380349656,45.648197769184215,0,0,2,1.2421569070555523,2026,,740000,,,NL,Central,263345513592179310377929394908680346714_2025,211.5896387463875,22.0,63.0,50.0,"[2023, 2024, 2025]",Trend,194.49746154928104,True,0,0,0.2928125796076986,62.10784535277761,150.0,8.157994052029908,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.29572943546314867
283191018162106073196906831121577844732,Collin Snider,29,SEA,-0.7,2,1,3.9641060685812635,24,0,0,0,0,50.0,46.28291554685902,20,22.02281149211813,6.347894431585665,17.396989851965717,46.84776085348866,0,0,1,1.2735981079764949,2026,rhp,740000,"$747,300 ",Pitcher,AL,West,283191018162106073196906831121577844732_2025,214.0374761590976,26.333300000000005,89.0,50.0,"[2023, 2024, 2025]",Trend,196.28291554685902,True,0,0,0.29801541366264095,63.679905398824744,150.0,8.903329391617698,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.224611897018719
229346265557838095676017505501517140282,Darius Vines,26,ATL,-0.5,0,1,4.0044956388398845,4,2,0,0,0,50.0,45.70657962620257,14,22.247197993554913,6.385714124159531,17.324403760919772,46.96997151839654,0,0,0,1.2606196677424468,2026,rhp,740000,,Pitcher,NL,East,229346265557838095676017505501517140282_2024,214.63708725325006,13.666599999999997,54.0,50.0,"[2023, 2024]",Trend,195.70657962620257,True,0,0,0.29587707095442417,63.03098338712234,150.0,53.25774584678059,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
336753009126879602646235334250070457006,Gus Varland,27,CHW,0.3,1,0,4.000043558701592,19,0,0,0,0,50.0,46.24748786927233,9,22.22246421500885,6.358055136247885,17.395092962807276,47.04821197776433,0,0,2,1.272851616641592,2026,rhp,740000,,Pitcher,AL,Central,336753009126879602646235334250070457006_2024,214.52118222015747,20.333300000000005,60.0,50.0,"[2023, 2023, 2024, 2024]",Trend,196.24748786927233,True,0,0,0.2978927729865886,63.6425808320796,150.0,11.244346359583137,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
7734015000827462278996456048592081226,Sawyer Gipson-Long,27,DET,-0.9,0,2,3.9975789403192774,8,3,0,0,0,50.0,45.21762121437399,26,22.20877189066265,6.386679759513952,17.32769761309266,47.01553915159472,0,0,3,1.2509063765493331,2026,rhp,740000,"$743,600 ",Pitcher,AL,Central,7734015000827462278996456048592081226_2025,214.22298153931413,31.333300000000005,104.0,50.0,"[2023, 2025]",Trend,195.217621214374,True,0,0,0.2942681550104509,62.54531882746665,150.0,26.56816485343333,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.8664915707770945
7266224357258494687595103662601216968,Germán Márquez,30,COL,-1.2,3,16,3.896254780620587,26,26,0,0,0,126.33329999999998,119.87271065778842,106,54.691858230730524,16.36201406416218,43.95842295577873,115.69556887928938,0,0,6,1.2968167032252556,2026,rhp-s,7,"$10,000,000 ",Pitcher,NL,West,7266224357258494687595103662601216968_2025,542.2014485171569,126.33329999999998,470.0,126.33329999999998,"[2023, 2025]",Trend,500.8727106577884,True,0,0,0.30180870928281517,163.83113361356715,378.9998999999999,20.87811667744489,0,100,Active,0,0,0,0,0.0,0,0,0.0,-1.1399831499640014
90975178066636823813058619129790127668,Sammy Peralta,27,LAA,-0.5,0,1,4.000320104484631,5,0,0,0,0,50.0,46.18029455516129,12,22.22400058047017,6.351734050010598,17.395043522111465,46.894430724768135,0,0,0,1.2715067615454552,2026,lhp,740000,,Pitcher,AL,West,90975178066636823813058619129790127668_2025,214.4803381312967,10.666599999999997,38.0,50.0,"[2023, 2024, 2025]",Trend,196.18029455516128,True,0,0,0.2976717192612887,63.575338077272754,150.0,42.71506761545455,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.72187897891153
202696826643973876333451880226117867742,Jackson Rutledge,26,WSN,-0.5,4,2,3.9623453683073233,63,0,0,0,0,73.33329999999998,68.81161910762103,49,32.28576239974348,9.451783219257464,25.458374091712916,68.34260683086114,0,0,6,1.2855004915820503,2026,rhp,740000,,Pitcher,NL,East,202696826643973876333451880226117867742_2025,314.151412908706,73.33329999999998,249.0,73.33329999999998,"[2023, 2025]",Trend,290.811619107621,True,0,0,0.2999650785496679,94.26999319933394,219.99989999999994,4.988411003164029,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.5827252747918905
70904269771349829413014716198096486980,Josh Staumont,30,MIN,0.2,1,0,4.002212351257283,25,0,0,0,0,50.0,45.04326135882395,12,22.23451306254046,6.3304942356001686,17.4207676112291,46.94931988645339,0,0,1,1.249280579401061,2026,rhp,4,"$950,000 ",Pitcher,AL,Central,70904269771349829413014716198096486980_2024,214.29511859084883,24.333300000000005,73.0,50.0,"[2023, 2024]",Trend,195.04326135882394,True,0,0,0.2939981382865398,62.46402897005305,150.0,8.498561158802122,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
202947257336812033056016187740932251580,Greg Weissert,30,BOS,1.1,6,6,2.783162898782789,72,0,0,0,4,67.0,61.7585760765707,27,20.71910157982743,7.982538006504599,23.543727240356517,64.61535157467546,0,0,1,1.273168706222794,2026,rhp,740000,"$743,500 ",Pitcher,AL,East,202947257336812033056016187740932251580_2025,288.6588416778504,67.0,204.0,67.0,"[2023, 2024, 2025]",Trend,262.7585760765707,True,0,0,0.2979448727050595,85.30230331692721,201.0,3.976420879401767,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.20340985058445082
186866801409362467718789835271670802394,John Curtiss,32,ARI,0.4,3,2,4.014140955649356,30,0,0,0,1,50.0,45.13415121873448,18,22.300783086940868,6.330644232683712,17.401274769616386,46.19895283361421,0,0,0,1.2507085197670174,2026,,740000,,,NL,West,186866801409362467718789835271670802394_2025,212.90497438070082,36.66660000000001,115.0,50.0,"[2023, 2025]",Trend,195.13415121873447,True,0,0,0.29423530546751514,62.535425988350866,150.0,7.084514199611696,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.11076439356619272
285248599521752600960487261593240851967,Reed Garrett,32,NYM,0.4,3,6,3.944755272794391,58,1,0,0,3,55.3333,49.394171664371534,27,24.252925215123764,6.914893892779796,19.676156314481425,52.23033173707454,0,0,3,1.2482596913405302,2026,rhp,740000,,Pitcher,NL,East,285248599521752600960487261593240851967_2025,234.39009544905238,55.3333,150.0,55.3333,"[2023, 2024, 2025]",Trend,217.39417166437153,True,0,0,0.2938284808447395,69.07032797885296,165.9999,4.052934965152637,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7519584492617403
127472217585202918283313768229132859058,DL Hall,26,MIL,0.6,1,0,3.9494227828400654,20,3,0,0,0,50.0,45.31548872360028,15,21.941237682444807,6.313943452792893,17.473668638430453,46.8472100697671,0,0,0,1.2557831472406147,2026,lhp-s,740000,"$744,200 ",Pitcher,NL,Central,127472217585202918283313768229132859058_2025,213.9387585548648,38.66660000000001,113.0,50.0,"[2023, 2024, 2025]",Trend,195.31548872360028,True,0,0,0.2950768645378103,62.789157362030735,150.0,10.639457868101536,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.058627374180654
170333668670619761360539319574957313575,Nick Mears,28,MIL,0.5,5,3,3.9053485733512185,63,0,0,0,1,56.66660000000001,51.783567503230444,25,24.589202829629354,7.165876671975769,19.771375038560304,53.723379860006744,0,0,2,1.2627357657207374,2026,rhp,2,"$750,000 ",Pitcher,NL,Central,170333668670619761360539319574957313575_2025,242.45685353853563,56.66660000000001,167.0,56.66660000000001,"[2023, 2024, 2024, 2025]",Trend,226.78356750323044,True,0,0,0.29622661012093854,71.55494254179075,169.99980000000002,3.8342022625681076,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.42272753304413835
109290499239112102450426779354977216470,Ben Heller,32,PIT,-0.7,0,1,4.017387897024181,8,0,0,0,0,50.0,45.64915571110746,16,22.318821650134343,6.3488578668661315,17.402954511008474,46.806162430449916,0,0,0,1.2610422044423186,2026,,740000,,,NL,Central,109290499239112102450426779354977216470_2024,214.07646617624064,12.0,46.0,50.0,"[2023, 2024]",Trend,195.64915571110745,True,0,0,0.2959468937265226,63.052110222115935,150.0,26.631513777764493,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
86406685317406907731314457111965549339,Justin Garza,31,NYM,0.0,0,0,4.009901171644633,5,0,0,0,0,50.0,45.65047230523133,4,22.277228731359074,6.374299895827895,17.345768883991248,47.02193296983641,0,0,1,1.2599248237844516,2026,,740000,,,NL,East,86406685317406907731314457111965549339_2025,214.63482699613888,6.666600000000001,25.0,50.0,"[2023, 2025]",Trend,195.65047230523135,True,0,0,0.29576222020395976,62.99624118922258,150.0,42.59924823784452,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.037264128793718695
31832056151473610084127664944945298247,Trevor Rogers,27,BAL,5.5,9,3,2.3530676046161876,18,18,1,0,0,109.6666,102.63658217942962,23,28.672547085377957,12.399717526303437,39.607440226440666,100.27171790141101,0,1,0,1.2970587435542844,2026,lhp-s,3,"$1,530,000 ",Pitcher,AL,East,31832056151473610084127664944945298247_2025,480.4915841222111,109.6666,298.0,109.6666,"[2023, 2024, 2024, 2025]",Trend,436.63658217942964,True,0,0,0.3018480362875911,142.24402240587028,328.9998,26.180212355881682,0,100,Active,0,0,0,0,0.0,0,0,0.0,2.431125702894861
133967897318404404067007287278948090418,Jonathan Loáisiga,30,NYY,0.2,0,1,4.000834459009516,30,0,0,0,1,50.0,45.5911931859619,15,22.22685810560842,6.380938631635104,17.32360264634093,46.719220356701136,0,0,1,1.2582959166460566,2026,rhp,5,"$2,500,000 ",Pitcher,AL,East,133967897318404404067007287278948090418_2025,214.24940223054213,29.6666,101.0,50.0,"[2023, 2025]",Trend,195.5911931859619,True,0,0,0.2954928312349704,62.91479583230283,150.0,7.0971598610767614,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.2900893719177549
178407441498114242466982732070497935555,Tayler Scott,33,ARI,-0.4,0,0,4.031729703619051,6,0,0,0,0,50.0,44.14004246413404,9,22.398498353439173,6.206059971051594,18.02022728665093,45.17758483414862,0,0,0,1.2432053950156994,2026,rhp,1,"$790,000 ",Pitcher,NL,West,178407441498114242466982732070497935555_2025,209.214422297648,9.0,33.0,50.0,"[2023, 2024, 2025, 2025]",Trend,194.14004246413404,True,0,0,0.2929873242704763,62.16026975078497,150.0,35.360044958464165,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.11521005399261619
7160771840405110487549494109113430421,Jorge Alcalá,28,MIN,1.4,4,3,3.9774414987849376,54,0,0,0,0,58.3333,52.217586002526694,23,25.77969868678571,7.4506355423923205,20.310774503383577,54.758462211942955,0,0,4,1.2433440334407666,2026,,740000,,,AL,Central,7160771840405110487549494109113430421_2024,249.50171675980235,58.3333,160.0,58.3333,"[2023, 2024]",Trend,229.2175860025267,True,0,0,0.29301042377009107,72.52836050591027,174.9999,4.583856676035375,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
11532855552035191215033708098200575367,Tyler Gilbert,31,CHW,0.5,4,2,3.9879471953164694,46,5,0,0,1,51.0,46.56227713741888,24,22.598367440126662,6.440404630084927,17.81705951904564,47.52433959339368,0,0,2,1.2623399344404806,2026,,740000,,,AL,Central,11532855552035191215033708098200575367_2025,217.59480547195096,51.0,146.0,51.0,"[2023, 2024, 2025]",Trend,199.56227713741887,True,0,0,0.2961612527054787,64.37933665646452,153.0,4.7256377534014025,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.287172672335428
57950132881083921880835151179845108892,Sam Bachman,25,LAA,-0.2,2,3,4.009398130244765,23,0,0,0,0,50.0,45.83037100823877,15,22.27443405691536,6.358034863177481,17.40284587483285,47.17497277306903,0,0,2,1.2646643376614324,2026,rhp,740000,"$750,000 ",Pitcher,AL,West,57950132881083921880835151179845108892_2025,214.9654975393787,20.333300000000005,66.0,50.0,"[2023, 2025]",Trend,195.83037100823879,True,0,0,0.29654487142003827,63.23321688307162,150.0,9.271009429698767,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.6032451773975576
33374610291210236197453868883599624140,Trey Wingenter,30,CHC,0.1,0,0,4.006175492769849,5,0,0,0,0,50.0,45.658503418732245,2,22.256530515388047,6.377932395794753,17.315805222968105,47.194070855858946,0,0,0,1.259486172834007,2026,,740000,,,NL,Central,33374610291210236197453868883599624140_2024,214.833448986212,6.0,23.0,50.0,"[2023, 2024]",Trend,195.65850341873224,True,0,0,0.2956896962987487,62.97430864170035,150.0,42.59486172834007,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
213240972829646532135818341494828309585,Michael Kelly,32,ATH,0.7,4,4,4.013407960152335,42,0,0,0,2,50.0,44.79086754533428,17,22.296710889735195,6.307421408002825,17.511169545560858,46.28714715784905,0,0,1,1.246040741817903,2026,rhp,740000,"$750,000 ",Pitcher,AL,West,213240972829646532135818341494828309585_2025,213.02108850410528,39.66660000000001,123.0,50.0,"[2023, 2025]",Trend,194.79086754533427,True,0,0,0.2934594408259074,62.30203709089514,150.0,5.054810406926075,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.4729966910676709
10647413401406324688689674611541159548,Lyon Richardson,25,CIN,-0.2,0,3,4.005079066104556,34,0,0,0,0,50.0,45.636766990745336,25,22.25043925613642,6.384000851192143,17.515242899987534,47.00961944367935,0,0,0,1.2630401978146575,2026,rhp,740000,,Pitcher,NL,Central,10647413401406324688689674611541159548_2025,214.9092357104895,37.66660000000001,122.0,50.0,"[2023, 2025]",Trend,195.63676699074534,True,0,0,0.2962768679643518,63.15200989073287,150.0,6.269176761492143,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.7680292172067564
261819776191544641315479416868440586504,Tyler Kinley,34,ATL,1.3,5,0,2.8781603145582952,24,0,0,0,0,50.0,45.21409609727805,2,15.989779525323863,6.039386092858178,20.69290453551013,47.04275941015431,0,1,1,1.3181400126557636,2026,rhp,5,"$1,300,000 ",Pitcher,NL,East,261819776191544641315479416868440586504_2025,209.50938826225064,25.0,65.0,50.0,"[2023, 2024, 2025, 2025]",Trend,195.21409609727806,True,0,0,0.30525643188792173,65.90700063278818,150.0,8.996125026366174,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.08340915573760577
222751849882922475611260962653097430187,Kris Bubic,27,KCR,3.1,8,7,2.7025240381326356,20,20,0,0,0,116.33329999999998,107.02970272716428,38,34.93261552058837,11.712781294197985,35.97620050505099,118.33918426900723,0,0,1,1.2292774573764804,2026,lhp-s,3,"$2,350,000 ",Pitcher,AL,Central,222751849882922475611260962653097430187_2025,495.25934325106846,116.33329999999998,334.0,116.33329999999998,"[2023, 2024, 2025]",Trend,458.02970272716425,True,0,0,0.29065897656642037,143.00590323221527,348.9998999999999,24.600290161610758,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.08955713578058466
185635025276652815261994896205669837783,Triston McKenzie,26,CLE,-0.5,3,5,3.9626540105590258,16,16,0,0,0,75.6666,67.69861664445838,46,33.31561732837395,9.755007347015617,26.777494924203193,71.05500757135677,0,0,5,1.248584072347133,2026,rhp-s,3,"$1,600,000 ",Pitcher,AL,Central,185635025276652815261994896205669837783_2024,324.09913349571906,75.6666,223.0,75.6666,"[2023, 2024]",Trend,299.6986166444584,True,0,0,0.2938823973082759,94.47611156866158,226.9998,20.092244473041347,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
292155230128188401231891940219495811441,Jeffrey Springs,32,ATH,1.9,11,11,2.419896319205965,32,30,0,0,0,174.42000000000002,144.7200363659906,90,46.8975906662116,21.33039302277498,57.19773681390267,156.30792382593503,0,3,0,1.1576526383436148,2026,lhp-s,5,"$5,250,000 ",Pitcher,AL,West,292155230128188401231891940219495811441_2025,710.0233037417204,171.0,531.0,174.42000000000002,"[2023, 2024, 2025]",Trend,670.7200363659906,True,0,0,0.27843899888779955,201.9177731798933,523.26,22.661805411871665,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.5854929352413434
31252241071644482636077980735800267613,Eduard Bazardo,29,SEA,1.8,5,0,3.921155313629807,73,0,0,0,0,78.6666,69.70059259296993,23,34.27377295502118,9.942981290535831,27.327418930812204,74.4971869564448,0,0,2,1.2334079714107655,2026,rhp,740000,"$870,600 ",Pitcher,AL,West,31252241071644482636077980735800267613_2025,335.8951199054946,78.6666,209.0,78.6666,"[2023, 2024, 2025]",Trend,310.70059259296994,True,0,0,0.2913510768960303,97.02801152378213,235.9998,4.562024815394276,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.3063352357523441
92132312000256189623967193327807530059,Tyson Miller,28,CHC,1.3,5,1,3.980425402331557,49,0,0,0,1,50.3333,45.21800935860623,13,22.26088287813055,6.3956715110065625,17.39698326814009,47.07720994278319,0,0,0,1.2440072998739666,2026,,740000,,,NL,Central,92132312000256189623967193327807530059_2024,215.21152633668078,50.3333,144.0,50.3333,"[2023, 2024, 2024]",Trend,198.21800935860622,True,0,0,0.2931209142620725,62.61499262674632,150.9999,4.359487604627476,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
132202203382011491230202753074615161890,Deivi García,25,CHW,-0.7,1,2,4.009324015529314,14,0,0,0,1,50.0,45.73736088256782,16,22.27402230849619,6.386843004341401,17.363414530280664,47.31190816399233,0,0,4,1.2620155082569697,2026,rhp,740000,"$740,550 ",Pitcher,AL,Central,132202203382011491230202753074615161890_2024,215.15691419575478,14.0,43.0,50.0,"[2023, 2024]",Trend,195.73736088256783,True,0,0,0.29610767624191364,63.100775412848485,150.0,15.221483958060606,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
271547104174633613481382621292118381620,Parker Mushinski,28,HOU,-0.3,0,0,4.005352124724796,10,0,0,0,0,50.0,45.666888913972755,10,22.25195624847109,6.3890068679776775,17.313181131545928,47.10435757414465,0,0,1,1.2596014009103738,2026,lhp,1,"$747,400 ",Pitcher,AL,West,271547104174633613481382621292118381620_2024,214.85974891847331,11.0,42.0,50.0,"[2023, 2024]",Trend,195.66688891397274,True,0,0,0.2957087488611419,62.98007004551869,150.0,21.29800700455187,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
215111881110033751308982621362482377349,Nick Vespi,28,BAL,0.2,0,0,4.004820539288036,11,0,0,0,0,50.0,45.64173829004927,4,22.249002996044645,6.375187166596767,17.298856443817158,47.078198002880136,0,0,0,1.2588118946773286,2026,lhp,740000,"$742,700 ",Pitcher,AL,East,215111881110033751308982621362482377349_2024,214.776960912577,12.3333,38.0,50.0,"[2023, 2024]",Trend,195.64173829004926,True,0,0,0.29557818607828024,62.940594733866426,150.0,19.358235884896946,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
45315054536039075424976968715531669452,Penn Murfee,31,CHW,-0.3,0,1,4.009645892318138,15,0,0,0,0,50.0,45.611769790492254,11,22.27581051287855,6.371403585573576,17.357062576816702,47.06648370976115,0,0,0,1.2593766473461792,2026,rhp,1,"$740,000 ",Pitcher,AL,Central,45315054536039075424976968715531669452_2025,214.5413437881579,12.666599999999997,45.0,50.0,"[2023, 2025]",Trend,195.61176979049225,True,0,0,0.29567158568398466,62.968832367308956,150.0,14.197922157820596,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.2808530706371023
209714147164600718212150188288620644087,Jacob Barnes,35,TOR,-0.4,0,1,4.157862296562786,6,0,0,0,0,50.0,46.05635989096839,9,23.099234980904367,6.0693709371575215,18.130862742208745,42.72719847494106,0,0,0,1.2837444526635426,2026,,740000,,,AL,East,209714147164600718212150188288620644087_2025,204.2491687128667,8.0,29.0,50.0,"[2023, 2024, 2025]",Trend,196.0563598909684,True,0,0,0.29967811265336736,64.18722263317713,150.0,35.69787043886286,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.45811858912451164
305002116575890585739061075587603432869,Brandon Hughes,28,ARI,-0.4,0,0,4.005551599680197,15,2,0,0,0,50.0,45.92656867824883,16,22.25306444266776,6.403046701322188,17.353828136871677,47.219894657422415,0,0,1,1.26560793630241,2026,,740000,,,NL,West,305002116575890585739061075587603432869_2024,214.77604112016985,17.6666,58.0,50.0,"[2023, 2024]",Trend,195.92656867824883,True,0,0,0.296700483307776,63.280396815120504,150.0,14.218693121008034,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
87678979247553488858886002205968689504,Zach Pop,27,TOR,-1.4,2,4,3.9915522966448402,58,0,0,0,1,50.0,45.17705136763102,36,22.175290536915778,6.400983688464175,17.39203373688128,46.695375144579984,0,1,1,1.251381702090246,2026,rhp,2,,Pitcher,AL,East,87678979247553488858886002205968689504_2024,214.1339121472056,48.3333,159.0,50.0,"[2023, 2024]",Trend,195.177051367631,True,0,0,0.2943470593277918,62.569085104512304,150.0,3.6649842259398673,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
1118438611705535728205254805387000424,Yerry Rodríguez,26,TEX,-0.4,1,0,4.005414514849695,12,0,0,0,0,50.0,45.646643475858795,13,22.252302860276085,6.383929075046114,17.349327055025896,47.0914025185072,0,0,2,1.2599194106176939,2026,rhp,740000,"$743,000 ",Pitcher,AL,West,1118438611705535728205254805387000424_2024,214.75103808019838,17.0,56.0,50.0,"[2023, 2024]",Trend,195.6466434758588,True,0,0,0.29576132531460353,62.99597053088469,150.0,17.749664210907056,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
325496840650831483134331571535425578308,Carson Spiers,27,CIN,0.0,0,2,3.932750839650401,3,2,0,0,0,50.0,47.251725142152104,9,21.84861577583556,6.473559077100958,17.391397893971117,46.70861829714817,0,0,0,1.2928624607224646,2026,rhp,740000,,Pitcher,NL,Central,325496840650831483134331571535425578308_2025,214.4009022632755,13.3333,43.0,50.0,"[2023, 2024, 2025]",Trend,197.2517251421521,True,0,0,0.3011655911531075,64.64312303612323,150.0,71.54770767870774,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.10871969919750113
149855538421413040058145946326908385110,Nabil Crismatt,30,ARI,0.2,3,0,3.998672382968262,8,5,0,0,0,50.0,46.57212377232058,20,22.2148465720459,6.381943031132582,17.349036298173637,46.73240259403048,0,0,1,1.2784232014098844,2026,,740000,,,NL,West,149855538421413040058145946326908385110_2025,214.20544132559286,34.0,118.0,50.0,"[2023, 2024, 2025]",Trend,196.5721237723206,True,0,0,0.2988070934611146,63.92116007049422,150.0,26.740145008811776,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.002559559334729705
152025108243703377993073750461573587528,Joel Kuhnel,29,TBR,0.2,0,0,4.004378727793562,5,0,0,0,0,50.0,45.68139388982257,1,22.24654848774201,6.387134482975389,17.288043131726415,47.200669203804615,0,0,0,1.2593887404309796,2026,,740000,,,AL,East,152025108243703377993073750461573587528_2024,215.04176767275837,8.0,24.0,50.0,"[2023, 2024]",Trend,195.68139388982257,True,0,0,0.2956735853848245,62.969437021548984,150.0,42.5938874043098,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.0
291536919135135234315945090721630602892,Garrett Crochet,26,BOS,6.3,18,5,1.991928494534757,32,32,1,1,0,209.43996599999997,183.46395626624334,62,46.35438179664341,24.80151705577191,64.89313292230912,240.9606316066136,0,3,7,1.1858151714394018,2026,lhp,3,"$800,000 ",Pitcher,AL,East,291536919135135234315945090721630602892_2025,878.154630480547,205.33329999999998,529.0,209.43996599999997,"[2023, 2024, 2025]",Trend,814.4639562662434,True,0,0,0.2832937248472986,248.35708918855246,628.319898,27.396155849642263,0,100,Active,0,0,0,0,0.0,0,0,0.0,0.7249846713203354
135993072860501804186864286110853566372,Steven Cruz,26,KCR,0.4,3,1,3.9883028784050394,47,0,0,0,0,50.0,44.64807543563549,20,22.15723821336133,6.338215355334779,17.421440004523006,46.8601715000192,0,0,1,1.24139030880317,2026,rhp,740000,,Pitcher,AL,Central,135993072860501804186864286110853566372_2025,214.08686979201548,45.66660000000001,136.0,50.0,"[2023, 2024, 2025]",Trend,194.6480754356355,True,0,0,0.2926847609913703,62.0695154401585,150.0,4.512117349790606,0,100,Active,0,0,0,0,0.0,0,0,0.0,-0.20392558410904593
