Hashcode,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,MLS,Salary,League,Teams,Leagues,AB,2B,3B,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,City,Mascot
208430,Kyle Rosario,35,BOS,0.3,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,10,0,1.035,750000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
354741,Logan Capel,27,HEN,1.0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,2,0,0.0,740000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
521507,Ryan Morel,31,JOL,0.0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,5,0,7.041,6250000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
140860,Lars Smith,27,BET,0.9,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,3,3,0,0.0,740000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
951238,Sonny Fermín,33,VIS,2.6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,2,0,7.027,7000000.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
454348,Jeffrey Springs,34,LAS,0.0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,2,0,5.113,2050000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
916872,Mike Ramírez,30,HEN,3.0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,2,0,4.105,3800000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
776017,Joey Friedl,32,POR,2.0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,6,0,5.084,2200000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
842140,Carlos Lee,33,SOU,1.0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,3.095,1350000.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
780736,Vladimir Lucchesi,29,SIO,1.6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,3.078,1000000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
185252,Logan Ramírez,28,LAS,0.5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,3.005,800000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
27719,Kody Amaya,35,VIS,0.1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,0.0,740000.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
276691,Zach Faucher,28,GAS,1.8,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,3,0,0.077,740800.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
826682,Kumar Jackson,35,BOS,1.4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,4,0,6.161,2500000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
395663,Will Medina,24,SAI,0.7,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,1,0,0.0,740000.0,ACB,['SAI'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Saint Petersburg,Platypus
584692,Anthony Saucedo,32,PHO,0.1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,17,0,5.084,2150000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
334379,Jackson Slater,26,SEB,2.4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,3,0,0.166,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
597934,Seiya Wilson,34,MON,2.0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,1,0,2.0,10000000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
704323,Grant Hurter,34,TEM,-0.6,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,4.068,2050000.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
674339,DJ Garrett,25,PHO,0.4,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,3,0,0.0,740000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
97062,Masataka Smith,34,COR,-0.3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,8,0,5.014,1300000.0,NBL,['COR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Corpus Christi,Ermine
121151,Victor Cruz,29,SHR,-0.6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,4,4,0,3.015,1160000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
38002,Charlie Frazier,32,WES,0.7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,5,1,0,6.047,6250000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
430643,Yuki McCarthy,33,VIS,1.0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,4.0,5100000.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
48170,Ryan Smith,26,MON,1.3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,8,0,0.0,740000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
536773,Nick López,29,SEB,1.7,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0.079,740000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
705805,Ramón Jones,41,RIV,0.6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,0,0,13.038,740000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
28762,Michael Scott,30,WAT,0.6,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,4,0,0.088,743500.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
1022390,Corbin Eovaldi,32,SHR,0.7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,0,5.031,6000000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
504453,Paul Brown,38,SIO,0.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,3,0,13.106,2000000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
211292,Kyle Bride,24,POR,1.6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,2,0,0.01,742500.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
1028632,Zach Richards,28,SAN,-0.1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,4,0,4.011,1512500.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
253884,Spencer Cobb,29,MON,0.8,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,8,0,0.0,3250000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
201520,Andrew Soriano,33,POR,2.5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,7.064,7500000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
1002988,Ryan Boushley,28,TEM,2.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,3,0,0.017,741700.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
558166,Jacob Sanó,31,TEM,1.5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0.0,740000.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
648091,Jorge Aranda,29,LAS,1.3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,3,0,0.0,740000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
570564,Geraldo Williamson,30,POR,0.3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,5,0,6.088,9016667.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
1030717,Janson Brzykcy,37,SHR,0.4,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,9,0,13.009,10500000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
97414,Matthew Herz,38,JOL,3.3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,3,0,9.021,4500000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
563694,Ben Javier,30,CHE,0.8,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,7,0,0.136,750000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
806826,Adrian Leahy,28,COR,-0.5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,6,0,3.128,1250000.0,NBL,['COR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Corpus Christi,Ermine
105956,Chas Bruihl,26,MON,1.2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0.08,740000.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
885980,Louie Langford,33,YON,-0.2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,0,4.115,1250000.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
101153,Tyler Quintana,26,YON,-0.6,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,2,0,0.054,741300.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
265195,Yerry Tellez,31,MCH,0.8,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,1.064,752300.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
478322,Austin Hilliard,31,PAL,0.8,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,2,0,2.06,746900.0,ACB,['PAL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Palmdale,Skink
521505,Daniel Abreu,29,NEW,0.8,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,3,0,2.033,766300.0,ACB,['NEW'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Newport News,Raccoon
311866,Kutter Gasper,30,HEN,0.8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,5,0,2.148,1005000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
126153,Jake Voth,34,TUS,1.1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,7.145,12000000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
255224,Merrill Wilson,29,VIS,-0.2,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,5,0,0.073,742800.0,NBL,['VIS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Visalia,Elephant seal
244270,Tristan Trevino,30,COR,-1.7,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,4,0,1.167,745000.0,NBL,['COR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Corpus Christi,Ermine
91797,Zach Gonzales,30,RIV,1.3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,1,0,1.15,760000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
336162,Craig Fermín,34,SOU,0.5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2,5,0,3.029,925000.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
255108,J.P. Chavez,23,COR,-0.6,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,7,0,0.0,740000.0,NBL,['COR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Corpus Christi,Ermine
798438,Yoshinobu Díaz,27,SOU,0.8,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,8,0,0.04,743600.0,NBL,['SOU'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,South Lyon,Toad
551026,Orlando Ramos,26,YON,2.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,4,0,4.08,2187500.0,ACB,['YON'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Yonkers,Guinea pig
534118,Richie Miranda,36,GRA,-0.3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,4,3,0,0.0,740000.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
896267,Abraham Díaz,27,TUS,-0.5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,10,0,2.071,770000.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
454812,DL Peralta,31,TEM,1.1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3.027,1650000.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
450821,Jhonathan Gibson,28,HEN,0.9,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,3.045,860000.0,NBL,['HEN'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Henderson,Sperm whale
1024956,Bobby Holderman,38,WAT,-0.6,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,8.007,4250000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
210368,Yimi Verdugo,36,LAS,0.0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,7,0,11.143,8500000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
152371,Chris Graterol,30,MCH,0.2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,9,0,5.131,4250000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
399453,Austin Guerrero Jr.,29,PHO,1.4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,6,0,0.0,740000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
970206,Kirby Headrick,34,CHE,-0.7,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,6.1,3500000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
431387,Max Murphy,37,JOL,-0.2,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3,0,8.141,1250000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
417941,Blake Lopez,29,BET,-0.1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,2,9,0,1.072,748900.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
417280,Bryce Kavadas,34,SHR,-0.1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,7,0,3.031,1500000.0,ACB,['SHR'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
671934,Josh Márquez,30,SHR,-0.9,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,3,0,3.076,4510000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
265312,JP Walls,28,GAS,-0.1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,2.157,1075000.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
998291,Heliot Buttó,28,TEM,-0.3,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3,0,2.022,750000.0,NBL,['TEM'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tempe,Steelhead trout
949538,Oswaldo Lyles,29,NEW,0.6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,5,0,0.169,746600.0,ACB,['NEW'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Newport News,Raccoon
534549,Anthony Jansen,32,WES,0.2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0.143,740000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
232754,Reese Luciano,26,BET,0.0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,6,0,1.082,743000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
107382,Jake Brantly,30,WAT,0.6,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,2,2,0,1.038,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
492323,Kent Bubic,28,CHE,-0.5,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,3,0,0.15,745750.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
77637,Alex Hicks,36,SEB,0.6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,1,0,8.05,850000.0,ACB,['SEB'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sebastian,Cod
61343,Cristian Torkelson,36,GRA,0.4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,9,0,10.039,14000000.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
23854,Alek Alcalá,31,MCH,0.9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3.046,1000000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
795498,Trea Gibaut,28,BOS,0.5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,4,0,2.0,760000.0,NBL,['BOS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Boston,Common household pests
595158,Brooks Tromp,34,RIV,0.7,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,4.137,7000000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
47504,Isaac Lopez,35,JOL,0.0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,8,0,9.02,4250000.0,ACB,['JOL'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Joliet,list
990857,Johnathan Adames,35,MCH,-0.4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2,4,0,4.092,1000000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
459025,Max A. Taylor,26,SIO,-1.9,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,8,0,0.132,750000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
797933,Cristian Busch,39,WES,0.0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,6,0,12.087,4500000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
873266,Julio Alcalá,34,NEW,0.0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2,0,8.016,3000000.0,ACB,['NEW'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Newport News,Raccoon
128690,Tanner Latz,25,LAS,0.9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,2,0,0.0,740000.0,NBL,['LAS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Las Vegas,list
945172,Jacob Wilson,31,RIV,0.6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,2,0,5.15,5500000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
362485,David Imanaga,27,WAT,0.9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,4,0,0.0,740000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
569549,Ryan Luzardo,27,TUS,-1.1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2,1,0,0.053,743750.0,NBL,['TUS'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Tuscaloosa,Fowl
318004,Kyle Diaz,35,RIV,0.1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6.078,4000000.0,NBL,['RIV'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Riverside,Fancy rat
247125,Garrett Hensley,33,WES,-0.2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,6,0,6.038,4000000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
278183,Matt Casali,32,GAS,0.2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,4,0,5.03,6700000.0,ACB,['GAS'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Gastonia,Slug
937040,Sean Tena,32,POR,0.6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,6,0,7.022,6750000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
229705,Max Bellozo,37,WAT,1.3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,2,0,13.073,16000000.0,ACB,['WAT'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Waterloo,Caribou
820558,René García,26,SHR,0.2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,9,0,0.013,740000.0,NBL,['SHR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Shreveport,Moth
649259,Jose Zuñiga,30,SIO,-0.6,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,1,0,3.136,4000000.0,NBL,['SIO'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Sioux Falls,Guanaco
559854,Zack Rortvedt,27,PHO,0.2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,1,0,0.0,740000.0,ACB,['PHO'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Phoenix,Stingray
365591,Ty Renfroe,32,POR,1.2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,3,0,5.02,2000000.0,NBL,['POR'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Portsmouth,Penguin
760141,Jasson Aranda,28,GRA,0.2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,4,0,5.093,2400000.0,ACB,['GRA'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Grayslake,Spider monkey
983751,Chase Rortvedt,31,WES,0.5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3,0,7.121,21250000.0,NBL,['WES'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Westminster,Gila monster
339905,Jason Bruján,29,BET,1.2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,5,0,0.156,740000.0,NBL,['BET'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Bethlehem,Rabbit
502760,Luis Buehler,29,MCH,-0.2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,10,0,3.085,1200000.0,ACB,['MCH'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,McHenry,Asp
353311,Sixto Siri,25,CHE,0.6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,4,0,0.0,740000.0,ACB,['CHE'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Chesapeake,Squirrel
297518,Bryan Povich,28,MON,0.9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,11,0,1.0,750500.0,NBL,['MON'],['NBL'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Montgomery,Pigeon
976075,Rhys Vásquez,34,SAN,0.7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,4,0,7.05,10500000.0,ACB,['SAN'],['ACB'],0,0,0,2025,0,0,0,0,0,100,Active,0,0,0,0,Santa Rosa,Coyote
