Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot
76415,Pedro Cessa,ERI,33,79,1,1,0,74.0,75,32,87,18,8,3,6,3,4,20,4.09,1.24,ACB,['ERI'],['ACB'],297.0,0,0,0,[2023],0.29245283018867924,93,222.0,3.9873417721518987,0,100,Active,0,Erie,Ox
360829,Jeremiah Wicks,NEW,33,61,3,0,1,74.0,56,36,108,29,6,2,2,1,1,10,4.91,1.21,SOL,['NEW'],['SOL'],278.0,0,0,0,[2023],0.28741092636579574,85,222.0,5.032786885245901,0,100,Active,0,Newport News,Cape buffalo
320461,Jose White,RIC,27,77,1,0,1,72.2,53,24,70,28,7,6,4,1,6,18,3.29,1.14,ACB,['RIC'],['ACB'],269.6,0,0,0,[2023],0.2753623188405797,81,216.60000000000002,3.8649350649350653,0,100,Active,0,Richmond County,Llama
504802,Freddy Chavis,RIC,28,79,0,2,1,74.1,66,34,75,22,6,7,11,5,7,25,3.86,1.18,ACB,['RIC'],['ACB'],288.29999999999995,0,0,0,[2023],0.2822966507177034,88,222.29999999999998,3.9278481012658224,0,100,Active,0,Richmond County,Llama
620752,Cal Overton,MEL,34,73,2,2,1,71.1,58,27,82,19,9,7,7,33,6,1,3.58,1.07,ACB,['MEL'],['ACB'],271.29999999999995,0,0,0,[2023],0.2628992628992629,77,213.29999999999998,3.976712328767123,0,100,Active,0,Melbourne,Cattle
918122,Matt Henderson,HAV,29,66,1,0,3,72.1,46,20,77,27,4,11,1,4,3,11,2.48,0.98,ACB,['HAV'],['ACB'],262.29999999999995,0,0,0,[2023],0.24623115577889446,73,216.29999999999998,4.383333333333333,0,100,Active,0,Havre de Grace,Earthworm
165004,Jordan Ortega,HAV,28,80,2,2,2,68.2,56,36,66,29,11,9,8,8,4,17,4.31,1.18,ACB,['HAV'],['ACB'],260.6,0,0,0,[2023],0.2822966507177034,85,204.60000000000002,3.62,0,100,Active,0,Havre de Grace,Earthworm
993415,Elly Ferrer,DEN,30,76,3,1,2,72.2,62,31,90,23,8,3,6,14,5,22,3.76,1.19,SOL,['DEN'],['SOL'],278.6,0,0,0,[2023],0.2840095465393795,85,216.60000000000002,3.9684210526315793,0,100,Active,0,Denver,Land snail
86958,Drew Suarez,VIS,28,62,0,2,0,71.2,60,27,65,36,7,15,2,0,5,6,3.76,1.31,ACB,['VIS'],['ACB'],273.6,0,0,0,[2023],0.3039443155452436,96,213.60000000000002,4.993548387096775,0,100,Active,0,Visalia,Tahr
209979,Austin Witt,GRE,27,16,14,1,1,68.2,52,32,68,21,12,3,6,1,0,2,4.45,1.05,ACB,['GRE'],['ACB'],256.6,0,0,0,[2023],0.2592592592592593,73,204.60000000000002,17.35,0,100,Active,0,Greenville,Hamster
718232,Emmanuel Blanco,MCH,32,74,0,1,1,71.1,52,30,85,25,13,1,4,5,6,28,3.5,1.12,SOL,['MCH'],['SOL'],265.29999999999995,0,0,0,[2023],0.2718446601941748,77,213.29999999999998,3.9229729729729725,0,100,Active,0,McHenry,Otter
611181,Zack Harris,NAS,30,14,15,0,1,74.1,70,54,72,28,18,4,10,4,0,0,6.85,1.45,ACB,['NAS'],['ACB'],292.29999999999995,0,0,0,[2023],0.32584269662921345,98,222.29999999999998,22.878571428571426,0,100,Active,0,Nashville,Shark
697800,Hunter Haseley,LEW,32,83,1,2,0,67.1,53,17,64,14,6,3,1,1,3,18,1.82,0.96,SOL,['LEW'],['SOL'],254.29999999999998,0,0,0,[2023],0.24242424242424243,67,201.29999999999998,3.2325301204819272,0,100,Active,0,Lewisville,Bird
894570,Austin Refsnyder,SUN,36,37,36,1,4,200.2,207,128,209,69,50,15,13,1,2,2,4.36,1.27,ACB,['SUN'],['ACB'],807.5999999999999,0,0,0,[2023],0.29742388758782207,276,600.5999999999999,23.69189189189189,0,100,Active,0,Sunnyvale,Lamprey
785292,Corey Llovera,MCH,28,62,1,1,1,70.0,56,20,75,13,8,2,5,24,5,6,2.67,1.02,SOL,['MCH'],['SOL'],266.0,0,0,0,[2023],0.2537313432835821,69,210.0,4.5,0,100,Active,0,McHenry,Otter
698323,Shohei Canzone,NAS,28,12,12,0,0,66.1,64,35,71,23,11,11,2,2,2,1,4.97,1.25,ACB,['NAS'],['ACB'],262.29999999999995,0,0,0,[2023],0.29411764705882354,87,198.29999999999998,23.774999999999995,0,100,Active,0,Nashville,Shark
198083,Andrew Greinke,DES,26,17,6,3,1,70.0,75,54,59,30,10,7,6,0,1,0,7.14,1.51,ACB,['DES'],['ACB'],285.0,0,0,0,[2023],0.3348115299334812,105,210.0,18.529411764705884,0,100,Active,0,Des Moines,Cattle
665211,David Cole,NAS,30,69,0,3,1,68.0,55,20,78,23,3,5,4,29,4,5,2.86,1.17,ACB,['NAS'],['ACB'],259.0,0,0,0,[2023],0.2805755395683453,78,204.0,4.086956521739131,0,100,Active,0,Nashville,Shark
672858,Curtis Ibanez,MEL,28,20,10,1,1,67.0,68,41,49,26,13,4,3,1,0,3,5.29,1.43,ACB,['MEL'],['ACB'],269.0,0,0,0,[2023],0.3227990970654628,94,201.0,14.75,0,100,Active,0,Melbourne,Cattle
977477,Alfonso Megill,RIC,25,64,0,0,0,70.1,48,18,91,29,6,3,7,30,9,1,2.45,1.14,ACB,['RIC'],['ACB'],258.29999999999995,0,0,0,[2023],0.2753623188405797,77,210.29999999999998,4.489062499999999,0,100,Active,0,Richmond County,Llama
1036714,Jacob Lambert,ESC,30,67,1,2,2,68.1,65,31,85,37,9,6,8,32,6,6,3.9,1.49,ACB,['ESC'],['ACB'],269.29999999999995,0,0,0,[2023],0.33184855233853006,102,204.29999999999998,4.571641791044775,0,100,Active,0,Escondido,Python
625591,Jordan Ruiz,BOI,23,22,12,0,4,66.2,73,39,49,27,6,3,6,0,0,5,5.25,1.48,SOL,['BOI'],['SOL'],271.6,0,0,0,[2023],0.33035714285714285,100,198.60000000000002,13.572727272727274,0,100,Active,0,Boise City,Swordtail
980421,Jeremiah Vavra,RAC,37,72,2,0,2,65.2,50,23,68,31,8,1,9,12,3,12,3.21,1.22,SOL,['RAC'],['SOL'],245.60000000000002,0,0,0,[2023],0.2890995260663507,81,195.60000000000002,3.841666666666667,0,100,Active,0,Racine,Hedgehog
911725,Oscar Santos,SUN,29,67,0,0,0,67.1,40,15,73,16,9,4,6,25,4,6,2.05,0.83,ACB,['SUN'],['ACB'],241.29999999999998,0,0,0,[2023],0.216710182767624,56,201.29999999999998,3.840298507462686,0,100,Active,0,Sunnyvale,Lamprey
337211,Aaron Abbott,LEW,26,66,4,1,0,68.1,52,25,60,28,5,5,5,2,6,23,3.38,1.22,SOL,['LEW'],['SOL'],256.29999999999995,0,0,0,[2023],0.2890995260663507,80,204.29999999999998,4.307575757575757,0,100,Active,0,Lewisville,Bird
949342,Paul Raleigh,FAY,27,54,14,2,1,65.1,66,23,87,26,9,9,5,1,1,3,3.23,1.39,SOL,['FAY'],['SOL'],261.29999999999995,0,0,0,[2023],0.31662870159453305,92,195.29999999999998,5.3203703703703695,0,100,Active,0,Fayetteville,Viper
1038313,Ryan Woo,VIS,28,63,1,2,0,66.0,30,10,122,30,6,9,5,35,6,1,1.48,0.92,ACB,['VIS'],['ACB'],228.0,0,0,0,[2023],0.23469387755102042,60,198.0,4.095238095238095,0,100,Active,0,Visalia,Tahr
104804,Zach Alu,NEI,31,37,4,1,0,64.0,61,37,52,18,10,1,6,1,2,1,4.43,1.23,ACB,['NEI'],['ACB'],253.0,0,0,0,[2023],0.2907801418439716,79,192.0,7.324324324324325,0,100,Active,0,Neilsville,Bat
306116,Dylan Gallo,NEW,29,71,2,0,1,70.0,36,25,78,45,6,7,4,3,6,28,3.1,1.18,SOL,['NEW'],['SOL'],246.0,0,0,0,[2023],0.2822966507177034,81,210.0,4.098591549295775,0,100,Active,0,Newport News,Cape buffalo
665900,Johan Scherzer,BOI,32,64,2,4,2,64.0,58,30,66,29,10,6,4,0,1,16,3.98,1.28,SOL,['BOI'],['SOL'],250.0,0,0,0,[2023],0.29906542056074764,87,192.0,4.359375,0,100,Active,0,Boise City,Swordtail
496902,Cody Stanek,DES,29,15,13,1,3,62.0,71,47,62,31,11,3,6,1,2,0,6.34,1.59,ACB,['DES'],['ACB'],257.0,0,0,0,[2023],0.34640522875817,102,186.0,19.2,0,100,Active,0,Des Moines,Cattle
844883,Esteury Chirinos,TAL,29,77,1,1,2,66.2,50,15,63,26,7,12,6,2,7,24,2.23,1.09,ACB,['TAL'],['ACB'],248.60000000000002,0,0,0,[2023],0.2665036674816626,76,198.60000000000002,3.5662337662337666,0,100,Active,0,Tallahassee,Mandrill
978120,Andrew Miley,STE,28,62,1,2,1,63.2,49,22,74,13,7,6,6,12,8,20,2.82,0.94,SOL,['STE'],['SOL'],238.60000000000002,0,0,0,[2023],0.23857868020304568,62,189.60000000000002,4.058064516129033,0,100,Active,0,Sterling Heights,Bovid
73442,Gabriel Kelley,DEN,36,68,0,2,3,66.1,36,29,85,43,9,8,2,8,5,10,3.28,1.19,SOL,['DEN'],['SOL'],234.29999999999998,0,0,0,[2023],0.2840095465393795,79,198.29999999999998,4.0779411764705875,0,100,Active,0,Denver,Land snail
197852,Kyle Vasquez,SUN,27,73,9,0,1,66.1,73,25,76,23,5,9,5,3,5,19,3.43,1.44,ACB,['SUN'],['ACB'],271.29999999999995,0,0,0,[2023],0.32432432432432434,96,198.29999999999998,4.031506849315068,0,100,Active,0,Sunnyvale,Lamprey
723360,Brooks Morel,SAN,28,75,1,4,2,65.1,50,36,68,27,8,5,4,5,3,25,4.62,1.14,SOL,['SAN'],['SOL'],245.29999999999998,0,0,0,[2023],0.2753623188405797,77,195.29999999999998,3.630666666666666,0,100,Active,0,Santa Rosa,Panthera hybrid
83747,Chris Perez,SUN,23,14,11,4,1,62.1,50,38,67,26,13,4,2,1,1,0,4.92,1.19,ACB,['SUN'],['ACB'],236.3,0,0,0,[2023],0.2840095465393795,76,186.3,18.735714285714288,0,100,Active,0,Sunnyvale,Lamprey
988615,Nick Bass,RIC,26,68,5,0,0,62.0,43,26,74,24,13,8,5,2,3,11,3.75,1.03,ACB,['RIC'],['ACB'],229.0,0,0,0,[2023],0.25558312655086846,67,186.0,3.7205882352941178,0,100,Active,0,Richmond County,Llama
711043,Jake Arcia,JAC,27,58,1,1,0,62.2,65,29,55,10,13,6,5,0,4,14,4.37,1.22,ACB,['JAC'],['ACB'],251.60000000000002,0,0,0,[2023],0.2890995260663507,75,186.60000000000002,4.5103448275862075,0,100,Active,0,Jacksonville,Barnacle
657008,Pete Morris,GRE,34,68,4,0,1,63.1,68,35,76,27,11,3,4,3,3,16,5.31,1.48,ACB,['GRE'],['ACB'],257.3,0,0,0,[2023],0.33035714285714285,95,189.3,4.180882352941176,0,100,Active,0,Greenville,Hamster
22664,Bryan Lovelady,ERI,30,65,2,0,0,65.0,50,26,76,25,7,5,9,37,6,2,2.9,1.22,ACB,['ERI'],['ACB'],245.0,0,0,0,[2023],0.2890995260663507,75,195.0,4.153846153846154,0,100,Active,0,Erie,Ox
105666,Brandon Donaldson,SAN,30,62,2,4,0,67.0,78,44,71,27,12,5,6,4,5,13,5.95,1.61,ACB,['SAN'],['ACB'],279.0,0,0,0,[2023],0.3492407809110629,105,201.0,4.935483870967742,0,100,Active,0,Santa Rosa,Panthera hybrid
391462,Heliot McKenna,NAS,28,48,2,2,0,61.0,55,31,68,38,11,2,3,2,1,3,4.73,1.47,ACB,['NAS'],['ACB'],238.0,0,0,0,[2023],0.3288590604026846,93,183.0,5.75,0,100,Active,0,Nashville,Shark
538745,Kyle Selby,DEN,36,47,2,2,0,62.2,80,33,51,26,6,5,3,5,4,10,4.3,1.57,SOL,['DEN'],['SOL'],266.6,0,0,0,[2023],0.3435448577680525,106,186.60000000000002,6.225531914893618,0,100,Active,0,Denver,Land snail
701551,Declan Wilson,GIL,32,72,3,0,0,63.2,56,33,77,25,9,6,2,1,3,13,4.45,1.26,SOL,['GIL'],['SOL'],245.60000000000002,0,0,0,[2023],0.29577464788732394,81,189.60000000000002,3.7583333333333337,0,100,Active,0,Gilbert,Star-nosed mole
793039,Andrew Kuhnel,LEW,29,66,0,0,5,62.2,29,13,98,29,4,10,3,37,8,4,1.53,0.92,SOL,['LEW'],['SOL'],215.60000000000002,0,0,0,[2023],0.23469387755102042,58,186.60000000000002,3.7060606060606065,0,100,Active,0,Lewisville,Bird
1001526,Jason Luciano,GIL,33,56,3,0,0,61.2,54,29,70,31,6,10,2,2,4,13,4.14,1.43,SOL,['GIL'],['SOL'],237.60000000000002,0,0,0,[2023],0.3227990970654628,85,183.60000000000002,4.796428571428572,0,100,Active,0,Gilbert,Star-nosed mole
582411,Kyle Duvall,NEI,30,68,0,2,0,59.1,61,48,85,38,4,7,5,0,4,16,6.79,1.53,ACB,['NEI'],['ACB'],238.3,0,0,0,[2023],0.33774834437086093,99,177.3,4.063235294117647,0,100,Active,0,Neilsville,Bat
866727,Cristopher Cordero,PAS,27,58,2,1,0,61.0,42,24,83,26,5,5,2,1,2,7,3.72,1.09,SOL,['PAS'],['SOL'],225.0,0,0,0,[2023],0.2665036674816626,68,183.0,4.327586206896552,0,100,Active,0,Pasadena,Octopus
28050,Jason Bassitt,NAS,28,41,3,0,2,63.0,50,18,76,32,2,4,3,2,0,5,2.64,1.22,ACB,['NAS'],['ACB'],239.0,0,0,0,[2023],0.2890995260663507,82,189.0,6.609756097560975,0,100,Active,0,Nashville,Shark
708379,Alex Hendricks,GIL,25,67,1,3,4,67.1,46,20,80,25,7,13,2,6,2,22,2.67,1.15,SOL,['GIL'],['SOL'],247.29999999999998,0,0,0,[2023],0.2771084337349397,71,201.29999999999998,4.064179104477612,0,100,Active,0,Gilbert,Star-nosed mole
350732,Andre Alexander,JAC,34,67,1,3,0,62.1,48,30,59,21,8,6,9,25,9,8,4.4,1.06,ACB,['JAC'],['ACB'],234.3,0,0,0,[2023],0.2610837438423645,69,186.3,3.81044776119403,0,100,Active,0,Jacksonville,Barnacle
288396,Wander Littell,MCH,30,63,1,2,1,64.0,51,30,69,28,7,4,5,6,6,11,4.42,1.33,SOL,['MCH'],['SOL'],243.0,0,0,0,[2023],0.3071593533487298,79,192.0,4.301587301587301,0,100,Active,0,McHenry,Otter
840468,Kevin Cobb,JAC,29,63,1,2,2,66.0,41,20,74,31,7,0,4,5,6,9,2.68,1.14,ACB,['JAC'],['ACB'],239.0,0,0,0,[2023],0.2753623188405797,72,198.0,4.285714285714286,0,100,Active,0,Jacksonville,Barnacle
431568,Curt Amaya,GIL,28,67,2,1,1,61.2,62,26,84,16,11,7,5,15,12,3,3.97,1.18,SOL,['GIL'],['SOL'],245.60000000000002,0,0,0,[2023],0.2822966507177034,78,183.60000000000002,3.904477611940299,0,100,Active,0,Gilbert,Star-nosed mole
895574,Reynaldo Abreu,BIR,29,67,3,1,3,62.1,33,10,92,32,4,3,3,35,6,3,1.28,1.1,SOL,['BIR'],['SOL'],219.3,0,0,0,[2023],0.26829268292682934,65,186.3,3.750746268656717,0,100,Active,0,Birmingham,Hermit crab
884615,Kaleb Hill,DEN,28,64,0,0,3,66.1,55,19,82,16,9,1,4,3,5,14,3.04,1.15,SOL,['DEN'],['SOL'],253.29999999999998,0,0,0,[2023],0.2771084337349397,71,198.29999999999998,4.207812499999999,0,100,Active,0,Denver,Land snail
949158,Chase Ferrer,RAC,30,67,0,0,2,62.1,54,28,68,35,10,5,7,4,3,12,4.15,1.4,SOL,['RAC'],['SOL'],240.3,0,0,0,[2023],0.3181818181818181,89,186.3,4.1089552238805975,0,100,Active,0,Racine,Hedgehog
290094,Evan Ferrer,GRE,23,32,3,1,1,60.0,72,39,46,17,12,5,3,4,4,4,5.46,1.5,ACB,['GRE'],['ACB'],252.0,0,0,0,[2023],0.3333333333333333,89,180.0,8.40625,0,100,Active,0,Greenville,Hamster
984170,Luke Cosgrove,JAC,25,20,8,1,2,63.0,58,36,53,14,11,6,4,0,0,3,5.3,1.21,ACB,['JAC'],['ACB'],247.0,0,0,0,[2023],0.28741092636579574,72,189.0,13.05,0,100,Active,0,Jacksonville,Barnacle
393940,Tristan Vaughn,PAS,28,61,0,1,0,59.0,61,24,64,24,6,0,3,2,5,32,3.86,1.34,SOL,['PAS'],['SOL'],238.0,0,0,0,[2023],0.30875576036866365,85,177.0,4.295081967213115,0,100,Active,0,Pasadena,Octopus
568621,Mike Casas,HAV,27,74,2,0,0,62.0,66,26,74,17,12,9,5,0,4,12,4.18,1.3,ACB,['HAV'],['ACB'],252.0,0,0,0,[2023],0.3023255813953489,83,186.0,3.635135135135135,0,100,Active,0,Havre de Grace,Earthworm
640673,Brandon Call,DEN,33,63,1,0,1,60.2,55,17,73,19,8,5,5,33,6,2,2.75,1.19,SOL,['DEN'],['SOL'],235.60000000000002,0,0,0,[2023],0.2840095465393795,74,180.60000000000002,4.041269841269842,0,100,Active,0,Denver,Land snail
880324,Mark Bethancourt,ROC,37,16,10,1,0,58.0,77,43,42,25,18,3,7,2,0,0,7.04,1.64,ACB,['ROC'],['ACB'],251.0,0,0,0,[2023],0.35344827586206895,102,174.0,17.25,0,100,Active,0,Rockford,Turtle
390073,Dairon Profar,NEW,33,56,3,0,0,62.0,54,25,51,26,9,7,9,2,6,3,3.6,1.38,SOL,['NEW'],['SOL'],240.0,0,0,0,[2023],0.3150684931506849,80,186.0,4.75,0,100,Active,0,Newport News,Cape buffalo
200759,Max Schanuel,BOI,32,60,2,2,0,59.0,61,29,62,12,12,4,5,12,8,24,4.42,1.2,SOL,['BOI'],['SOL'],238.0,0,0,0,[2023],0.2857142857142857,73,177.0,4.166666666666667,0,100,Active,0,Boise City,Swordtail
784970,Carson Hoffman,DES,28,57,3,0,2,62.0,54,29,72,41,1,4,5,1,3,12,4.75,1.58,ACB,['DES'],['ACB'],240.0,0,0,0,[2023],0.34497816593886466,95,186.0,4.9298245614035086,0,100,Active,0,Des Moines,Cattle
192642,Chasen Pruitt,DES,26,24,5,3,2,63.0,62,29,51,19,10,2,6,1,1,1,4.75,1.42,ACB,['DES'],['ACB'],251.0,0,0,0,[2023],0.3212669683257918,81,189.0,11.25,0,100,Active,0,Des Moines,Cattle
637522,Kyle Francis,THO,28,75,1,1,1,58.2,53,24,68,12,7,4,4,5,0,17,3.79,1.06,ACB,['THO'],['ACB'],227.60000000000002,0,0,0,[2023],0.2610837438423645,65,174.60000000000002,3.194666666666667,0,100,Active,0,Thousand Oaks,Sole
294750,Lawrence Lowe,RAC,35,74,3,1,1,57.2,47,18,67,28,5,1,5,4,5,29,2.8,1.26,SOL,['RAC'],['SOL'],218.60000000000002,0,0,0,[2023],0.29577464788732394,75,171.60000000000002,3.332432432432433,0,100,Active,0,Racine,Hedgehog
294252,Steven Arraez,STE,30,53,3,0,3,60.2,40,22,66,30,9,7,1,0,6,10,3.62,1.21,SOL,['STE'],['SOL'],220.60000000000002,0,0,0,[2023],0.28741092636579574,70,180.60000000000002,4.728301886792453,0,100,Active,0,Sterling Heights,Bovid
829587,Alek Balazovic,TAL,32,62,0,0,0,58.1,37,19,75,24,7,6,4,12,10,15,2.98,1.01,ACB,['TAL'],['ACB'],211.3,0,0,0,[2023],0.2518703241895262,61,174.3,3.795161290322581,0,100,Active,0,Tallahassee,Mandrill
385018,Evan Then,STE,25,57,1,0,1,56.0,67,37,46,23,4,8,4,1,3,11,5.5,1.56,SOL,['STE'],['SOL'],235.0,0,0,0,[2023],0.3421052631578947,90,168.0,4.526315789473684,0,100,Active,0,Sterling Heights,Bovid
978735,Avisail Wainwright,NAS,32,65,0,3,0,57.0,40,19,54,35,7,6,3,4,5,21,2.83,1.22,ACB,['NAS'],['ACB'],211.0,0,0,0,[2023],0.2890995260663507,75,171.0,3.7846153846153845,0,100,Active,0,Nashville,Shark
31670,Calvin Polanco,NEW,30,71,3,1,1,60.2,58,26,54,23,11,4,3,3,4,17,3.86,1.36,SOL,['NEW'],['SOL'],238.60000000000002,0,0,0,[2023],0.3119266055045872,81,180.60000000000002,3.6845070422535215,0,100,Active,0,Newport News,Cape buffalo
413831,Allan Espinal,VIS,27,72,0,1,0,60.1,59,22,45,30,3,7,2,3,2,11,3.54,1.56,ACB,['VIS'],['ACB'],239.3,0,0,0,[2023],0.3421052631578947,89,180.3,3.740277777777778,0,100,Active,0,Visalia,Tahr
456351,Adrian Grossman,ERI,31,73,4,1,1,57.1,56,12,62,15,2,3,1,5,2,22,1.52,1.22,ACB,['ERI'],['ACB'],227.3,0,0,0,[2023],0.2890995260663507,71,171.3,3.319178082191781,0,100,Active,0,Erie,Ox
331034,AJ Weaver,BIR,29,58,1,0,1,58.0,36,24,60,28,10,4,2,1,3,23,3.91,1.17,SOL,['BIR'],['SOL'],210.0,0,0,0,[2023],0.2805755395683453,64,174.0,4.103448275862069,0,100,Active,0,Birmingham,Hermit crab
12737,Dustin Kepler,DEN,25,13,14,2,1,56.2,57,37,36,29,9,4,3,2,1,0,5.81,1.5,SOL,['DEN'],['SOL'],225.60000000000002,0,0,0,[2023],0.3333333333333333,86,168.60000000000002,19.584615384615386,0,100,Active,0,Denver,Land snail
75844,James Corbin,ESC,23,16,10,0,1,57.1,41,26,63,29,12,4,2,0,1,2,3.96,1.28,ACB,['ESC'],['ACB'],212.3,0,0,0,[2023],0.29906542056074764,70,171.3,15.08125,0,100,Active,0,Escondido,Python
392415,Garrett Peralta,SAN,26,11,11,4,0,61.1,56,30,38,16,9,3,4,0,1,0,4.64,1.26,ACB,['SAN'],['ACB'],239.3,0,0,0,[2023],0.29577464788732394,72,183.3,23.20909090909091,0,100,Active,0,Santa Rosa,Panthera hybrid
701495,Cionel Leclerc,JAC,29,47,2,0,0,56.1,47,32,69,19,11,8,8,3,6,16,5.5,1.15,ACB,['JAC'],['ACB'],215.3,0,0,0,[2023],0.2771084337349397,66,168.3,4.985106382978723,0,100,Active,0,Jacksonville,Barnacle
206536,Marcus Montes,GIL,37,16,11,1,0,56.1,54,38,44,17,21,1,4,2,1,0,6.02,1.26,SOL,['GIL'],['SOL'],222.3,0,0,0,[2023],0.29577464788732394,71,168.3,14.95625,0,100,Active,0,Gilbert,Star-nosed mole
472395,Victor Loup,SAN,30,60,0,0,1,57.1,32,15,75,24,7,7,4,3,2,13,2.41,0.92,SOL,['SAN'],['SOL'],203.3,0,0,0,[2023],0.23469387755102042,56,171.3,3.7883333333333336,0,100,Active,0,Santa Rosa,Panthera hybrid
170858,Mark Martinez,RIC,27,64,3,0,0,52.1,59,27,58,19,3,3,2,1,3,16,3.61,1.36,ACB,['RIC'],['ACB'],215.3,0,0,0,[2023],0.3119266055045872,78,156.3,3.6609375,0,100,Active,0,Richmond County,Llama
1019470,Joe Nelson,TAL,33,44,6,1,1,57.0,36,9,59,11,3,3,0,3,2,8,1.38,0.9,ACB,['TAL'],['ACB'],207.0,0,0,0,[2023],0.23076923076923078,47,171.0,4.954545454545454,0,100,Active,0,Tallahassee,Mandrill
241129,Jacob Jameson,ERI,36,11,11,1,1,52.0,59,24,43,18,11,5,5,1,3,0,3.46,1.29,ACB,['ERI'],['ACB'],215.0,0,0,0,[2023],0.30069930069930073,77,156.0,21.181818181818183,0,100,Active,0,Erie,Ox
723570,James Chafin,MEL,30,20,8,1,1,61.0,56,26,58,28,15,2,3,6,0,1,4.5,1.48,ACB,['MEL'],['ACB'],239.0,0,0,0,[2023],0.33035714285714285,84,183.0,13.35,0,100,Active,0,Melbourne,Cattle
87422,Ty Rooker,GIL,24,30,2,4,0,59.0,47,25,57,25,7,2,0,2,1,0,3.81,1.33,SOL,['GIL'],['SOL'],224.0,0,0,0,[2023],0.3071593533487298,72,177.0,8.3,0,100,Active,0,Gilbert,Star-nosed mole
1038860,Alex Gonzales,TAL,27,13,6,2,3,56.2,59,31,26,22,11,4,0,2,0,3,4.7,1.45,ACB,['TAL'],['ACB'],227.60000000000002,0,0,0,[2023],0.32584269662921345,81,168.60000000000002,19.200000000000003,0,100,Active,0,Tallahassee,Mandrill
362876,Nick Gray,STE,25,13,10,0,4,58.2,69,37,51,28,10,2,4,3,2,0,6.45,1.63,SOL,['STE'],['SOL'],243.60000000000002,0,0,0,[2023],0.3520518358531317,97,174.60000000000002,20.892307692307693,0,100,Active,0,Sterling Heights,Bovid
940276,Nathaniel Snider,FAY,32,63,2,0,1,53.2,44,23,71,25,7,6,6,3,0,12,3.83,1.24,SOL,['FAY'],['SOL'],203.60000000000002,0,0,0,[2023],0.29245283018867924,69,159.60000000000002,3.628571428571429,0,100,Active,0,Fayetteville,Viper
829345,Will McCutchen,VIS,33,68,1,2,0,55.1,50,17,66,15,4,6,4,4,3,24,2.81,1.11,ACB,['VIS'],['ACB'],215.3,0,0,0,[2023],0.27007299270072993,65,165.3,3.386764705882353,0,100,Active,0,Visalia,Tahr
388934,Michael Tovar,ROC,37,65,0,1,1,54.1,52,7,49,12,3,4,1,4,2,27,1.05,1.03,ACB,['ROC'],['ACB'],214.3,0,0,0,[2023],0.25558312655086846,64,162.3,3.4815384615384617,0,100,Active,0,Rockford,Turtle
556217,Javier Peralta,BIR,27,60,0,1,2,58.1,32,11,48,19,3,1,4,3,0,8,1.75,0.97,SOL,['BIR'],['SOL'],206.3,0,0,0,[2023],0.2443324937027708,51,174.3,3.7550000000000003,0,100,Active,0,Birmingham,Hermit crab
954338,Willi Arcia,MEL,32,62,3,0,1,54.2,47,23,54,22,9,5,1,0,1,3,4.09,1.24,ACB,['MEL'],['ACB'],209.60000000000002,0,0,0,[2023],0.29245283018867924,69,162.60000000000002,3.7354838709677423,0,100,Active,0,Melbourne,Cattle
756011,Quinn Schneider,PAS,25,56,2,2,1,50.2,47,31,65,22,9,2,3,0,3,5,4.97,1.36,SOL,['PAS'],['SOL'],197.60000000000002,0,0,0,[2023],0.3119266055045872,69,150.60000000000002,3.9214285714285717,0,100,Active,0,Pasadena,Octopus
272000,Tommy Pederson,ROC,31,62,10,0,0,53.2,53,18,63,20,4,3,4,1,0,5,3.2,1.3,ACB,['ROC'],['ACB'],212.60000000000002,0,0,0,[2023],0.3023255813953489,73,159.60000000000002,3.7516129032258068,0,100,Active,0,Rockford,Turtle
795471,Alfonso Burdick,PAS,27,20,9,1,0,55.2,61,38,51,23,4,3,6,3,1,0,5.86,1.5,SOL,['PAS'],['SOL'],226.60000000000002,0,0,0,[2023],0.3333333333333333,84,165.60000000000002,12.48,0,100,Active,0,Pasadena,Octopus
852167,Noah Nardi,BIR,26,14,6,2,5,54.1,43,19,61,26,4,3,2,0,2,1,3.22,1.35,SOL,['BIR'],['SOL'],205.3,0,0,0,[2023],0.31034482758620696,69,162.3,16.521428571428572,0,100,Active,0,Birmingham,Hermit crab
327664,Mike Bride,STE,30,48,1,0,1,55.0,58,35,46,15,14,5,3,2,4,6,5.22,1.32,SOL,['STE'],['SOL'],223.0,0,0,0,[2023],0.3055555555555555,73,165.0,4.958333333333333,0,100,Active,0,Sterling Heights,Bovid
460718,Richard Polanco,SAN,28,64,2,2,1,59.0,52,21,51,25,8,5,7,4,9,19,3.78,1.4,SOL,['SAN'],['SOL'],229.0,0,0,0,[2023],0.3181818181818181,77,177.0,3.96875,0,100,Active,0,Santa Rosa,Panthera hybrid
136704,Manuel Irvin,THO,31,11,12,0,0,52.0,62,32,34,20,6,5,2,2,1,3,5.22,1.46,ACB,['THO'],['ACB'],218.0,0,0,0,[2023],0.3273542600896861,82,156.0,21.636363636363637,0,100,Active,0,Thousand Oaks,Sole
